mill,vendor_cid,mill_region,dest_location_type,dest_city,dest_st,dimension,grade,length_ft,volume_bf,delivered_cost_per_mbf_avg,rl_price_per_mbf_avg,index_relative_margin_per_mbf_avg
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Dallas,TX,2x8,,12.0,16.0,310.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Dallas,TX,2x8,,14.0,37.33334,260.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Denton,TX,2x6,,20.0,40.0,290.000012586806,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Duluth,GA,2x4,,12.0,40.0,392.4999917108754,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Edinburg,TX,2x4,,8.0,5.33333,343.641057160418,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Edinburg,TX,2x4,,12.0,8.0,340.707417582418,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Edinburg,TX,2x6,,8.0,8.0,310.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ennis,TX,2x4,,10.0,13.33334,289.504348194969,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ennis,TX,2x6,,8.0,24.0,185.99999095489534,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Flintville,TN,2x4,,12.0,32.0,413.98823832417577,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Fort Worth,TX,2x4,,10.0,6.66667,350.009437072447,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Fort Worth,TX,2x4,,12.0,8.0,355.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x4,,8.0,5.33333,224.321245646384,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x4,,16.0,10.66667,260.0036877689,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x4,,10.0,66.66669999999999,275.0052702494853,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x4,,12.0,48.0,320.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x6,,8.0,24.0,236.6666576086957,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x6,,10.0,160.0,294.02922166541026,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft Worth,TX,2x8,,16.0,21.33333,287.511698880977,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft. Smith,AR,2x4,,10.0,6.66667,342.005514783863,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Ft. Smith,AR,2x6,,10.0,20.0,220.5,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Grand Prairie,TX,2x10,,18.0,30.0,305.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Grand Prairie,TX,2x4,,10.0,6.66667,190.003011920417,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Grand Prairie,TX,2x4,,18.0,12.0,435.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Grand Prairie,TX,2x4,,20.0,26.66666,412.30729074149747,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Grand Prairie,TX,2x6,,18.0,18.0,390.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Groveton,TX,2x6,,8.0,8.0,175.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Groveton,TX,2x8,,8.0,10.66667,284.999982591712,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Guthrie,OK,2x4,,16.0,10.66667,295.003676705593,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Guthrie,OK,2x4,,10.0,6.66667,300.004242141433,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Guthrie,OK,2x6,,20.0,20.0,230.000016927083,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haleyville,AL,2x8,,16.0,63.99999,270.01165266989864,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haleyville,AL,2x8,,12.0,16.0,260.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Harrisburg,IL,2x4,,12.0,8.0,470.000024896978,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Harrisburg,IL,2x6,,16.0,16.0,458.18154296875,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Harrisburg,IL,2x6,,14.0,28.0,453.1815287853425,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Harrisburg,IL,2x8,,16.0,21.33333,430.042034378357,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x4,,16.0,21.33334,750.225428313795,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x4,,10.0,6.66667,370.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x4,,12.0,8.0,410.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x4,,14.0,9.33333,425.07298643311,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x6,,16.0,48.0,439.76626247829864,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x6,,10.0,10.0,391.58203125,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x6,,12.0,36.0,475.692642361111,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Haven,KS,2x6,,14.0,42.0,470.69266880580363,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Henderson,TX,2x4,,8.0,37.33331,279.4055817847913,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Henderson,TX,2x4,,10.0,133.33339999999998,305.1899056560629,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Henderson,TX,2x4,,12.0,152.0,326.20752650754036,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Henderson,TX,2x4,,20.0,13.33333,311.679153812252,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hidalgo,TX,2x10,,8.0,13.33333,250.023438964935,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hidalgo,TX,2x10,,10.0,16.66667,242.21680420105,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hidalgo,TX,2x10,,12.0,20.0,250.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hidalgo,TX,2x4,,10.0,6.66667,375.010261270914,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hidalgo,TX,2x6,,8.0,8.0,227.5,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hondo,TX,2x4,,8.0,5.33333,185.002444171276,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,8.0,5.33333,349.010817455439,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,16.0,64.00002,264.6952228330986,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,10.0,26.66668,375.00772743272125,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,12.0,128.0,386.25,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,14.0,65.33331,297.15300881838186,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,18.0,12.0,350.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x4,,20.0,13.33333,297.51171921952,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x6,,8.0,40.0,237.2521707710598,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x6,,10.0,30.0,237.3157894736843,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x6,,12.0,12.0,210.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x6,,14.0,28.0,230.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Houston,TX,2x8,,16.0,21.33333,300.01331735251,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hutchins,TX,2x4,,8.0,10.66666,380.00536775251,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hutchins,TX,2x4,,16.0,21.33334,422.50584921122754,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hutchins,TX,2x4,,10.0,6.66667,275.007222863266,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Hutchins,TX,2x4,,12.0,8.0,359.333333333333,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Irving,TX,2x4,,10.0,13.33334,327.504475459212,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Irving,TX,2x4,,12.0,16.0,270.00001674107153,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Irving,TX,2x6,,8.0,8.0,274.999981742527,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Irving,TX,2x6,,10.0,40.0,195.34722222222226,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jackson,TN,2x4,,16.0,10.66667,260.0036877689,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jackson,TN,2x6,,16.0,16.0,229.166666666667,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jacksonville,TX,2x6,,8.0,56.0,214.99999387373828,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jacksonville,TX,2x8,,8.0,128.00004,261.53370144803574,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jacksonville,TX,2x8,,16.0,21.33333,250.011097793759,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jacksonville,TX,2x8,,10.0,39.99999,252.9807168437293,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Jacksonville,TX,2x8,,12.0,128.0,291.1089486762151,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Kenton,OH,2x6,,12.0,12.0,487.527777777778,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Kenton,OH,2x6,,14.0,14.0,497.527781808036,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Kenton,OH,2x6,,18.0,18.0,462.527777777778,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Kenton,OH,2x6,,20.0,20.0,482.527799804688,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Kilgore,TX,2x4,,16.0,21.33334,485.3609428171385,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,La Porte,TX,2x4,,16.0,42.66668,298.914348289285,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,La Porte,TX,2x6,,16.0,16.0,315.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lampasas,TX,2x4,,18.0,12.0,275.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,8.0,5.33333,540.01945248375,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,16.0,21.33334,554.2094845182185,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,10.0,13.33334,417.8618758581075,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,12.0,8.0,499.931706730769,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,14.0,27.99999,475.7466748873867,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,18.0,24.0,690.903345352564,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x4,,20.0,39.99999,463.42926046383303,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,16.0,96.0,417.6078755018446,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,10.0,60.0,428.2055689453125,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,12.0,48.0,437.36784342447925,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,14.0,70.0,441.8631781994048,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,18.0,90.0,410.8632589905752,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Lott,TX,2x6,,20.0,120.0,429.1344674479167,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Mc Leansboro,IL,2x4,,10.0,13.33334,312.5083299678565,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Memphis,TN,2x4,,10.0,6.66667,260.004242141433,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Middleton,TN,2x4,,8.0,5.33333,225.009658725048,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Middleton,TN,2x6,,8.0,16.0,302.82609481148097,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Middleton,TN,2x6,,10.0,90.0,267.31807329485446,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Middleton,TN,2x6,,12.0,12.0,300.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Midland,TX,2x4,,16.0,21.33334,503.25346240524505,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Mount Pleasant,TX,2x4,,10.0,6.66667,375.005217833963,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Mt Pleasant,TX,2x4,,8.0,5.33333,225.009658725048,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Niederwald,TX,2x6,,8.0,16.0,205.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Northport,AL,2x6,,12.0,12.0,290.000012586806,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pasadena,TX,2x6,,8.0,8.0,225.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pasadena,TX,2x8,,8.0,10.66667,235.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pasadena,TX,2x8,,16.0,21.33333,235.114802149487,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pasadena,TX,2x8,,14.0,18.66667,231.328133370536,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pharr,TX,2x4,,10.0,13.33334,380.005514783863,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pine Bluff,AR,2x6,,16.0,16.0,315.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pine Bluff,AR,2x6,,12.0,12.0,315.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Plantersville,TX,2x6,,20.0,20.0,293.046875,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Plantersville,TX,2x8,,20.0,26.66667,353.046875,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Pollard,AR,2x4,,8.0,5.33333,224.321245646384,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Poplar Bluff,MO,2x4,,20.0,13.33333,330.004666355576,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Port Neches,TX,2x4,,8.0,5.33333,250.0032780168,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Port Neches,TX,2x6,,8.0,56.0,181.42857142857142,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Port Neches,TX,2x8,,8.0,74.66669,252.1242345646883,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Port Neches,TX,2x8,,12.0,80.0,266.9913416015624,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Princeville,IL,2x4,,18.0,12.0,354.99995782726,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saginaw,TX,2x4,,8.0,5.33333,300.004097521,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saginaw,TX,2x6,,8.0,16.0,217.4999929942255,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saginaw,TX,2x6,,10.0,40.0,337.5,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x4,,16.0,10.66667,475.035947712418,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x4,,10.0,26.66668,378.76883059397073,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x4,,12.0,48.0,400.56547619047615,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x4,,18.0,24.0,399.50339743589745,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x4,,20.0,26.66666,362.005366653118,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x6,,16.0,16.0,394.999975585938,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x6,,14.0,14.0,380.000025111607,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Saint Rose,IL,2x6,,18.0,18.0,350.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Schiller Park,IL,2x6,,8.0,16.0,165.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Scottsville,TX,2x4,,8.0,5.33333,225.009658725048,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Seguin,TX,2x4,,10.0,13.33334,370.00526025537704,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Seminole,TX,2x4,,16.0,10.66667,497.836229434302,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Seminole,TX,2x4,,18.0,12.0,349.999987980769,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Seminole,TX,2x4,,20.0,26.66666,555.419070801779,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Seminole,TX,2x6,,20.0,20.0,412.83628515625,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sheffield,IA,2x6,,20.0,20.0,448.659722222222,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sherman,TX,2x4,,10.0,6.66667,290.004242141433,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sherman,TX,2x4,,12.0,16.0,298.8333333333335,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sherman,TX,2x6,,10.0,10.0,310.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Shreveport,LA,2x4,,8.0,26.66665,317.733916447774,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sikeston,MO,2x4,,16.0,21.33334,420.005757017005,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sikeston,MO,2x4,,10.0,20.00001,333.34082624479737,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sikeston,MO,2x4,,12.0,8.0,375.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Sikeston,MO,2x4,,18.0,12.0,354.99995782726,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x10,,8.0,66.66665,250.5236566498486,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x10,,16.0,106.66668,248.19369446567424,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x10,,10.0,100.00002,238.81224007545117,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x10,,12.0,100.0,220.806263095238,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x10,,14.0,93.33332,299.7986135142887,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x4,,16.0,10.66667,195.002856381889,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x4,,12.0,8.0,175.000011589973,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x6,,8.0,40.0,200.47826316236402,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x6,,10.0,70.0,298.4127055105211,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x6,,12.0,12.0,300.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x8,,8.0,64.00002,227.56944140153232,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x8,,16.0,21.33333,235.022936810235,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x8,,10.0,53.33332,267.3901757888392,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x8,,12.0,32.0,267.5,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Silsbee,TX,2x8,,14.0,37.33334,222.5,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Springfield,MO,2x4,,16.0,21.33334,319.008383665375,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Springfield,MO,2x4,,14.0,9.33333,250.01073191672,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Strafford,MO,2x4,,10.0,6.66667,280.007829885436,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Teague,TX,2x4,,8.0,5.33333,435.529122129212,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Toledo,OH,2x4,,10.0,6.66667,375.00509056972,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tulsa,OK,2x4,,20.0,13.33333,330.005414669325,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x4,,8.0,5.33333,435.131048993087,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x4,,12.0,16.0,404.870747195513,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x4,,14.0,9.33333,333.362067485189,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x6,,16.0,16.0,514.329071289063,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x6,,10.0,20.0,372.4114453125,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x6,,12.0,24.0,447.49086623418896,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x6,,14.0,14.0,418.240652901786,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tunas,MO,2x6,,18.0,36.0,448.7848632812505,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tuscola,IL,2x4,,10.0,6.66667,375.010261270914,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Tuscola,IL,2x4,,12.0,48.0,359.6726190476192,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Walnut,MS,2x6,,10.0,10.0,285.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Whitesboro,TX,2x4,,18.0,12.0,370.0,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Wichita,KS,2x4,,12.0,8.0,242.666666666667,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,Wichita,KS,2x4,,20.0,13.33333,275.008293518435,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,,,2x4,,8.0,10.66666,202.389050399508,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,,,2x4,,10.0,6.66667,275.007222863266,,
"Bienville Lumber Company, LLC (Taylor, LA)",377137,west,Customer,,,2x4,,14.0,18.66666,417.66582099162895,,
