region,mill,item_description,date,delivered_cost_per_mbf,dimension,length_ft,grade
West,"West Fraser Mills Ltd (New Boston, TX)",2X12-10 #4 SYP HT,2025-05-20 00:00:00,338.372395833333,2x12,10,4
West,"West Fraser Mills Ltd (New Boston, TX)",2X12-12 #4 SYP HT,2025-05-20 00:00:00,338.372395833333,2x12,12,4
West,"West Fraser Mills Ltd (New Boston, TX)",2X12-14 #4 SYP HT,2025-05-20 00:00:00,338.372395833333,2x12,14,4
West,"West Fraser Mills Ltd (New Boston, TX)",2X12-16 #4 SYP HT,2025-05-20 00:00:00,338.372395833333,2x12,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-8 #3 SYP KD-HT,2025-05-20 00:00:00,321.598830672554,2x6,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-12 #3 SYP KD-HT,2025-05-20 00:00:00,228.000013454861,2x6,12,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-12 #3 SYP KD-HT,2025-05-20 00:00:00,230.000016927083,2x6,12,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #3 SYP KD-HT,2025-05-20 00:00:00,304.999984290082,2x6,8,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-12 #3 SYP KD-HT,2025-05-20 00:00:00,300.0,2x6,12,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #4 SYP HT,2025-05-20 00:00:00,271.49992409446,2x8,8,4
West,"Anthony Timberlands, Inc (Bearden, AR)",2X10-4 #4 SYP HT,2025-05-21 00:00:00,250.0,2x10,,4
West,"Anthony Timberlands, Inc (Bearden, AR)",2X10-6 #4 SYP HT,2025-05-21 00:00:00,250.0,2x10,6,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-6 #4 SYP HT,2025-05-21 00:00:00,250.0,2x10,6,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-4 #4 SYP HT,2025-05-21 00:00:00,249.992486172307,2x10,,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #4 SYP HT,2025-05-21 00:00:00,367.0165419634,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-14 #4 SYP HT,2025-05-21 00:00:00,250.0,2x6,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-14 #3 SYP KD-HT,2025-05-21 00:00:00,275.0,2x6,14,3
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,380.00004097521,2x4,8,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,387.894397939472,2x4,8,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-8 #4 SYP HT,2025-05-21 00:00:00,259.999986328125,2x6,8,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-10 #4 SYP HT,2025-05-21 00:00:00,260.0,2x6,10,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-12 #4 SYP HT,2025-05-21 00:00:00,259.999986979167,2x6,12,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-14 #4 SYP HT,2025-05-21 00:00:00,260.0,2x6,14,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-16 #4 SYP HT,2025-05-21 00:00:00,260.0,2x6,16,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-4 #4 SYP HT,2025-05-21 00:00:00,265.0,2x4,,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X12-16 #4 SYP HT,2025-05-21 00:00:00,301.091086647727,2x12,16,4
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X6-8 #3 SYP KD-HT,2025-05-21 00:00:00,264.999980893342,2x6,8,3
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,320.09618274722,2x4,8,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-10 #4 SYP KD-HT,2025-05-21 00:00:00,320.0,2x4,10,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-12 #4 SYP HT,2025-05-21 00:00:00,319.999979967949,2x4,12,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-14 #4 SYP HT,2025-05-21 00:00:00,320.054954490812,2x4,14,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-16 #4 SYP HT,2025-05-21 00:00:00,320.0,2x4,16,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,320.09618274722,2x4,8,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-10 #4 SYP KD-HT,2025-05-21 00:00:00,320.0,2x4,10,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-12 #4 SYP HT,2025-05-21 00:00:00,319.999979967949,2x4,12,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-14 #4 SYP HT,2025-05-21 00:00:00,320.054954490812,2x4,14,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-16 #4 SYP HT,2025-05-21 00:00:00,320.0,2x4,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-16 #4 SYP HT,2025-05-21 00:00:00,240.000015536222,2x6,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-10 #3 SYP KD-HT,2025-05-21 00:00:00,230.0,2x6,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #4 SYP HT,2025-05-21 00:00:00,235.0,2x6,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,315.004080721164,2x4,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2025-05-21 00:00:00,248.110592091784,2x4,8,4
West,"Cal-Tex Lumber Co. (Nacogdoches, TX)",2X8-6 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,6,4
West,"Cal-Tex Lumber Co. (Nacogdoches, TX)",2X10-6 #4 SYP HT,2025-05-22 00:00:00,275.0,2x10,6,4
West,"Cal-Tex Lumber Co. (Nacogdoches, TX)",2X12-6 #4 SYP HT,2025-05-22 00:00:00,275.0,2x12,6,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-10 #3 SYP KD-HT,2025-05-22 00:00:00,255.000016927083,2x6,10,3
West,"Doman Lumber (Magnolia, AR)",1X4-8 #3 NGM SYP,2025-05-22 00:00:00,550.0,1x4,8,3
Central,"Hood Industries, Inc (Waynesboro, MS)",2X12-4 #4 SYP HT,2025-05-22 00:00:00,250.0,2x12,,4
Central,"Hood Industries, Inc (Waynesboro, MS)",2X12-2 #4 SYP HT,2025-05-22 00:00:00,80.0,2x12,,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #4 SYP HT,2025-05-22 00:00:00,235.0,2x4,12,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-10 #4 SYP KD-HT,2025-05-22 00:00:00,255.064989606753,2x4,10,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #3 SYP KD-HT,2025-05-22 00:00:00,264.923811104282,2x4,8,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #3 SYP KD-HT,2025-05-22 00:00:00,264.934994878099,2x4,8,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-12 #3 SYP KD-HT,2025-05-22 00:00:00,270.000016276042,2x8,12,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-14 #3 SYP KD-HT,2025-05-22 00:00:00,270.0,2x8,14,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-16 #3 SYP KD-HT,2025-05-22 00:00:00,270.043952466222,2x8,16,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-14 #4 SYP HT,2025-05-22 00:00:00,260.004651007057,2x4,14,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #4 SYP HT,2025-05-22 00:00:00,235.0,2x4,12,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-12 #3 SYP KD-HT,2025-05-22 00:00:00,270.0,2x8,12,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-14 #3 SYP KD-HT,2025-05-22 00:00:00,270.0,2x8,14,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-16 #3 SYP KD-HT,2025-05-22 00:00:00,270.011985617259,2x8,16,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-10 #3 SYP KD-HT,2025-05-22 00:00:00,270.211102423769,2x8,10,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-14 #3 SYP KD-HT,2025-05-22 00:00:00,270.0,2x8,14,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-16 #3 SYP KD-HT,2025-05-22 00:00:00,270.016480498077,2x8,16,3
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-10 #3 SYP KD-HT,2025-05-22 00:00:00,270.070330815316,2x8,10,3
East,"Interfor US, Inc (Preston, GA)",2X4-8 #3 SYP KD-HT,2025-05-22 00:00:00,324.916548615583,2x4,8,3
East,"Interfor US, Inc (Swainsboro, GA)",2X4-14 #4 SYP HT,2025-05-22 00:00:00,274.964971023825,2x4,14,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-8 #4 SYP HT,2025-05-22 00:00:00,275.000642921551,2x4,8,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-10 #4 SYP KD-HT,2025-05-22 00:00:00,275.067091346154,2x4,10,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-12 #4 SYP HT,2025-05-22 00:00:00,275.0,2x4,12,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-8 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,8,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-10 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,10,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-12 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,12,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-14 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,14,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-16 #4 SYP HT,2025-05-22 00:00:00,275.0,2x8,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-12 #4 SYP HT,2025-05-22 00:00:00,356.238387920673,2x4,12,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-14 #4 SYP HT,2025-05-22 00:00:00,356.253444945267,2x4,14,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-16 #4 SYP HT,2025-05-22 00:00:00,356.265891368041,2x4,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-10 #4 SYP KD-HT,2025-05-22 00:00:00,356.281492967905,2x4,10,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-8 #4 SYP HT,2025-05-22 00:00:00,316.25032421875,2x8,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-10 #4 SYP HT,2025-05-22 00:00:00,316.299762462885,2x8,10,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-12 #4 SYP HT,2025-05-22 00:00:00,316.250525173611,2x8,12,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-14 #4 SYP HT,2025-05-22 00:00:00,316.25253125,2x8,14,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-16 #4 SYP HT,2025-05-22 00:00:00,316.402882266732,2x8,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-8 #4 SYP HT,2025-05-22 00:00:00,316.174750976563,2x8,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-10 #4 SYP HT,2025-05-22 00:00:00,316.223628691983,2x8,10,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-12 #4 SYP HT,2025-05-22 00:00:00,316.174443359375,2x8,12,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-14 #4 SYP HT,2025-05-22 00:00:00,316.176476004464,2x8,14,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X8-16 #4 SYP HT,2025-05-22 00:00:00,316.326754763068,2x8,16,4
West,"Weyerhaeuser NR Company (Idabel, OK)",2X6-10 #3 SYP KD-HT,2025-05-22 00:00:00,245.0,2x6,10,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-8 #3 SYP KD-HT,2025-05-22 00:00:00,285.0,2x8,8,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-10 #3 SYP KD-HT,2025-05-22 00:00:00,295.0,2x8,10,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-12 #3 SYP KD-HT,2025-05-22 00:00:00,295.0,2x8,12,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-14 #3 SYP KD-HT,2025-05-22 00:00:00,295.000013020833,2x8,14,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-16 #3 SYP KD-HT,2025-05-22 00:00:00,295.0,2x8,16,3
Central,"Shuqualak Lumber Co., Inc. (Shuqualak, MS)",2X10-10 #4 SYP HT,2025-05-22 00:00:00,200.048777944486,2x10,10,4
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-8 #3 SYP KD-HT,2025-05-22 00:00:00,395.238141741071,4x6,8,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-8 #4 SYP HT,2025-05-22 00:00:00,415.0,4x6,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #4 SYP KD-HT,2025-05-22 00:00:00,275.004666355576,2x4,10,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-14 #4 SYP HT,2025-05-22 00:00:00,285.012234385061,2x4,14,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #4 SYP KD-HT,2025-05-22 00:00:00,300.004242141433,2x4,10,4
West,"Chickasaw Lumber Company, LLC (Navasota, TX)",2X6-12 #4 SYP HT,2025-05-22 00:00:00,650.0,2x6,12,4
Central,"Great Southern Wood Preserving (Abbeville, AL)",4X4-2 #4 SYP HT,2025-05-22 00:00:00,325.040736607143,4x4,,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #3 SYP KD-HT,2025-05-22 00:00:00,364.999613667582,2x4,12,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #4 SYP HT,2025-05-22 00:00:00,199.999985988451,2x6,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-10 #4 SYP HT,2025-05-22 00:00:00,200.0,2x6,10,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,337.013208434585,2x4,8,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #4 SYP HT,2025-05-23 00:00:00,337.015189759308,2x4,16,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-8 #4 SYP HT,2025-05-23 00:00:00,171.333333333333,2x6,8,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-10 #4 SYP HT,2025-05-23 00:00:00,257.0,2x6,10,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-12 #4 SYP HT,2025-05-23 00:00:00,257.0,2x6,12,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-14 #4 SYP HT,2025-05-23 00:00:00,257.0,2x6,14,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-16 #4 SYP HT,2025-05-23 00:00:00,257.0,2x6,16,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,337.010727485802,2x4,10,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,336.999699519231,2x4,12,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-8 #4 SYP HT,2025-05-23 00:00:00,263.000169836957,2x6,8,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",4X4-8 #4 SYP HT,2025-05-23 00:00:00,425.006746382543,4x4,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-14 #3 SYP KD-HT,2025-05-23 00:00:00,275.0,2x6,14,3
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-12 #4 SYP HT,2025-05-23 00:00:00,255.0,2x6,12,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,374.234652483548,2x4,10,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,343.963319561298,2x4,12,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-14 #4 SYP HT,2025-05-23 00:00:00,392.17168297888,2x4,14,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-16 #4 SYP HT,2025-05-23 00:00:00,458.877554086539,2x4,16,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,290.087165614668,2x4,8,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,290.000016826923,2x4,10,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,290.0,2x4,12,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-14 #4 SYP HT,2025-05-23 00:00:00,290.049802507299,2x4,14,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-16 #4 SYP HT,2025-05-23 00:00:00,290.0,2x4,16,4
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-16 #4 SYP HT,2025-05-23 00:00:00,290.004084818685,2x4,16,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-8 #3 SYP KD-HT,2025-05-23 00:00:00,274.999988141741,2x8,8,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-8 #3 SYP KD-HT,2025-05-23 00:00:00,243.913054942255,2x8,8,3
East,"Interfor US, Inc (Preston, GA)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,275.083508866847,2x4,8,4
East,"Interfor US, Inc (Preston, GA)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,275.000745192308,2x4,10,4
East,"Interfor US, Inc (Preston, GA)",2X4-16 #4 SYP HT,2025-05-23 00:00:00,275.000901510029,2x4,16,4
East,"Interfor US, Inc (Preston, GA)",2X4-14 #4 SYP HT,2025-05-23 00:00:00,275.048085179461,2x4,14,4
East,"Interfor US, Inc (Preston, GA)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,275.00078525641,2x4,12,4
Central,"Meadwestvaco Corporation (Cottonton, AL)",4X6-8 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,8,4
Central,"Meadwestvaco Corporation (Cottonton, AL)",4X6-10 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,10,4
Central,"Meadwestvaco Corporation (Cottonton, AL)",4X6-12 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,12,4
Central,"Meadwestvaco Corporation (Cottonton, AL)",4X6-16 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X10-8 #4 SYP HT,2025-05-23 00:00:00,236.573350181388,2x10,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X10-12 #4 SYP HT,2025-05-23 00:00:00,236.75,2x10,12,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X10-16 #4 SYP HT,2025-05-23 00:00:00,236.731696923208,2x10,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X10-8 #4 SYP HT,2025-05-23 00:00:00,236.777157298333,2x10,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X10-16 #4 SYP HT,2025-05-23 00:00:00,236.731696923208,2x10,16,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #4 SYP HT,2025-05-23 00:00:00,278.938519021739,2x8,8,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #4 SYP HT,2025-05-23 00:00:00,278.914924316406,2x8,8,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-12 #4 SYP HT,2025-05-23 00:00:00,278.914933035714,2x8,12,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-16 #4 SYP HT,2025-05-23 00:00:00,235.000011985085,2x8,16,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-12 #4 SYP HT,2025-05-23 00:00:00,235.999348958333,2x8,12,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-16 #4 SYP HT,2025-05-23 00:00:00,236.011524000195,2x8,16,4
West,"West Fraser Mills Ltd (New Boston, TX)",2X8-8 #3 SYP KD-HT,2025-05-23 00:00:00,294.999983440897,2x8,8,3
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-4 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-6 #4 SYP HT,2025-05-23 00:00:00,375.0,4x6,6,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-8 #4 SYP HT,2025-05-23 00:00:00,400.0,4x6,8,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-12 #4 SYP HT,2025-05-23 00:00:00,399.999962797619,4x6,12,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-16 #4 SYP HT,2025-05-23 00:00:00,400.0,4x6,16,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,295.021424385846,2x4,8,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,294.982886244817,2x4,10,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,295.0,2x4,12,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-14 #4 SYP HT,2025-05-23 00:00:00,295.012234385061,2x4,14,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,295.021424385846,2x4,8,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,294.982886244817,2x4,10,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-12 #4 SYP HT,2025-05-23 00:00:00,295.0,2x4,12,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-14 #4 SYP HT,2025-05-23 00:00:00,295.012234385061,2x4,14,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-05-23 00:00:00,290.004080721164,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,265.00326039746,2x4,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #3 SYP KD-HT,2025-05-23 00:00:00,290.004651508081,2x4,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-16 #4 SYP HT,2025-05-23 00:00:00,200.0,2x6,16,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,254.004242141433,2x4,10,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-8 #4 SYP HT,2025-05-23 00:00:00,315.004080721164,2x4,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #4 SYP KD-HT,2025-05-23 00:00:00,300.004242141433,2x4,10,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X8-10 #4 SYP HT,2025-05-26 00:00:00,282.424450520833,2x8,10,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X8-14 #4 SYP HT,2025-05-26 00:00:00,282.424454985119,2x8,14,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X8-16 #4 SYP HT,2025-05-26 00:00:00,282.424450195312,2x8,16,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X8-12 #4 SYP HT,2025-05-26 00:00:00,282.395833333333,2x8,12,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-12 #4 SYP HT,2025-05-26 00:00:00,261.995192057292,2x12,12,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-16 #4 SYP HT,2025-05-26 00:00:00,261.995171440972,2x12,16,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-8 #4 SYP HT,2025-05-26 00:00:00,262.242651367187,2x12,8,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-6 #4 SYP HT,2025-05-26 00:00:00,242.242660984848,2x12,6,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X8-6 #4 SYP HT,2025-05-26 00:00:00,262.242635416667,2x8,6,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-16 #4 SYP HT,2025-05-26 00:00:00,257.439393616568,2x10,16,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-8 #4 SYP HT,2025-05-26 00:00:00,257.622456633849,2x10,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-12 #4 SYP HT,2025-05-26 00:00:00,257.580642708333,2x10,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-14 #4 SYP HT,2025-05-26 00:00:00,257.573828728859,2x10,14,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X12-8 #4 SYP HT,2025-05-26 00:00:00,262.2098203125,2x12,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X12-12 #4 SYP HT,2025-05-26 00:00:00,262.209796875,2x12,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X12-14 #4 SYP HT,2025-05-26 00:00:00,262.209821428571,2x12,14,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-6 #4 SYP HT,2025-05-26 00:00:00,262.395833333333,2x8,6,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X12-6 #4 SYP HT,2025-05-26 00:00:00,242.395833333333,2x12,6,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-16 #4 SYP HT,2025-05-26 00:00:00,283.160008195042,2x4,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-10 #4 SYP HT,2025-05-26 00:00:00,238.046875,2x6,10,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-14 #4 SYP HT,2025-05-26 00:00:00,238.046875,2x6,14,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-8 #3 SYP KD-HT,2025-05-26 00:00:00,245.0,2x6,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #3 SYP KD-HT,2025-05-26 00:00:00,380.005514783863,2x4,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-20 #3 SYP KD-HT,2025-05-26 00:00:00,448.659722222222,2x6,20,3
West,"Anthony Timberlands, Inc (Bearden, AR)",6X6-8 #4 SYP HT,2025-05-27 00:00:00,299.999986979167,6x6,8,4
West,"Anthony Timberlands, Inc (Bearden, AR)",6X6-10 #4 SYP HT,2025-05-27 00:00:00,300.0,6x6,10,4
West,"Anthony Timberlands, Inc (Bearden, AR)",6X6-12 #4 SYP HT,2025-05-27 00:00:00,300.000013020833,6x6,12,4
West,"Anthony Timberlands, Inc (Bearden, AR)",6X6-8 #4 SYP HT,2025-05-27 00:00:00,300.000023148148,6x6,8,4
West,"Anthony Timberlands, Inc (Bearden, AR)",6X6-12 #4 SYP HT,2025-05-27 00:00:00,300.0,6x6,12,4
