region,mill,item_description,dimension,length_ft,grade,date,delivered_cost_per_mbf
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-07 00:00:00,429.545454545455
Central,"Lincoln Lumber Co, Inc (Brookhaven, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-07 00:00:00,351.87969924812
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-08-07 00:00:00,360.091630254953
West,"Eastex Forest Products (Houston, TX)",4X4-10 #2 SYP KD-HT,4x4,10,2,2025-08-08 00:00:00,555.213543670642
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-08-11 00:00:00,474.551956566277
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-08-11 00:00:00,277.0
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X6-8 #2 SYP KD-HT,2x6,8,2,2025-08-11 00:00:00,243.913054942255
West,"Resolute FP US, Inc (Glenwood, AR)",2X10-14 #2 SYP KD-HT,2x10,14,2,2025-08-11 00:00:00,407.553908656636
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-08-12 00:00:00,481.619591346154
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-08-12 00:00:00,296.785714285714
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-14 #2 SYP KD-HT,2x6,14,2,2025-08-12 00:00:00,382.424450549451
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-12 00:00:00,438.095238095238
West,"Cal-Tex Lumber Co. (Pollok, TX)",4X4-8 #2 SYP,4x4,8,2,2025-08-13 00:00:00,390.0
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-08-13 00:00:00,438.018809684194
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-08-13 00:00:00,355.500040064103
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-18 #1 SYP KD-HT,2x6,18,1,2025-08-15 00:00:00,362.532899305556
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-20 #1 SYP KD-HT,2x6,20,1,2025-08-15 00:00:00,372.532890625
West,"West Fraser Mills Ltd. (Russellville, AR)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-08-15 00:00:00,350.0
West,"West Fraser Mills Ltd. (Russellville, AR)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-08-15 00:00:00,312.666653486395
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-20 #2 SYP,4x6,20,2,2025-08-15 00:00:00,525.0
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-18 00:00:00,470.0
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-14 #2 SYP Treated,6x6,14,2,2025-08-18 00:00:00,728.652976190476
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-16 #2 SYP Treated,6x6,16,2,2025-08-18 00:00:00,808.653072916667
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-20 #2 SYP Treated,6x6,20,2,2025-08-18 00:00:00,1078.653125
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-12 #2 SYP Treated,2x6,12,2,2025-08-18 00:00:00,553.652994791667
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP Treated,2x6,20,2,2025-08-18 00:00:00,503.6530703125
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-12 #2 SYP KD-HT,2x6,12,2,2025-08-18 00:00:00,453.652994791667
West,"Cal-Tex Lumber Co. (Pollok, TX)",4X4-8 #2 SYP,4x4,8,2,2025-08-19 00:00:00,377.00625
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-08-19 00:00:00,510.592948717949
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-14 #2 SYP KD-HT,2x6,14,2,2025-08-19 00:00:00,391.308379120879
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-19 00:00:00,450.0
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-08-19 00:00:00,380.004047391272
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-08-19 00:00:00,430.004089966646
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-08-20 00:00:00,343.745304987981
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-08-20 00:00:00,375.0
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-08-20 00:00:00,343.745304987981
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-08-20 00:00:00,375.00512190125
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-20 00:00:00,455.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-20 00:00:00,455.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-20 00:00:00,473.2
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-20 00:00:00,455.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-20 00:00:00,436.8
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-8 #2 SYP KD-HT,2x4,8,2,2025-08-20 00:00:00,335.151734277742
West,"Cal-Tex Lumber Co. (Pollok, TX)",4X4-8 #2 SYP,4x4,8,2,2025-08-21 00:00:00,390.0
West,"Doman Lumber (Caddo Mills, TX)",2X12-10 #2 SYP Treated,2x12,10,2,2025-08-21 00:00:00,530.0
West,"Doman Lumber (Caddo Mills, TX)",2X4-12 #2 SYP Treated,2x4,12,2,2025-08-21 00:00:00,500.0
West,"Doman Lumber (Caddo Mills, TX)",2X8-12 #2 SYP Treated,2x8,12,2,2025-08-21 00:00:00,495.0
West,"Doman Lumber (Caddo Mills, TX)",1X4-8 #2 SYP Treated,1x4,8,2,2025-08-21 00:00:00,915.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-08-21 00:00:00,254.999980044158
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #1 SYP KD-HT,2x8,8,1,2025-08-21 00:00:00,254.999980044158
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #1 SYP KD-HT,2x8,8,1,2025-08-21 00:00:00,254.999980044158
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #1 SYP KD-HT,2x8,8,1,2025-08-21 00:00:00,254.999980044158
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-08-21 00:00:00,254.999980044158
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #1 SYP KD-HT,2x8,8,1,2025-08-21 00:00:00,255.000014648438
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-08-22 00:00:00,342.112259615385
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-08-22 00:00:00,347.863461538461
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-08-22 00:00:00,348.283879206731
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-8 #2 SYP KD-HT,2x4,8,2,2025-08-22 00:00:00,380.865601311207
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #2 SYP KD-HT,2x4,8,2,2025-08-22 00:00:00,336.699851062162
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #2 SYP KD-HT,2x4,8,2,2025-08-22 00:00:00,336.699851062162
East,"Langdale Forest Products Co (Barnesville, GA)",4X6-10 #2 SYP HT,4x6,10,2,2025-08-22 00:00:00,643.229166666667
West,"Cal-Tex Lumber Co. (Pollok, TX)",4X4-8 #2 SYP,4x4,8,2,2025-08-25 00:00:00,390.0
West,"Georgia-Pacific Corp. (Gurdon, AR)",4X4-8 #2 SYP,4x4,8,2,2025-08-25 00:00:00,380.017127918507
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-16 #2 SYP KD-HT,2x6,16,2,2025-08-25 00:00:00,283.958333333333
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-16 #2 SYP,4x6,16,2,2025-08-25 00:00:00,444.583333333333
West,"Snider Industries, LLP (Marshall, TX)",1X4-14 #2 SYP KD-HT S4S,1x4,14,2,2025-08-25 00:00:00,616.071428571429
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-08-27 00:00:00,345.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-08-27 00:00:00,240.000012586806
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X6-14 #2 SYP KD-HT,2x6,14,2,2025-08-28 00:00:00,361.956153104708
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-14 #2 SYP KD-HT,2x6,14,2,2025-08-28 00:00:00,320.0
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X6-20 #2 SYP KD-HT,2x6,20,2,2025-08-28 00:00:00,280.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-16 #1 SYP KD-HT,2x8,16,1,2025-08-28 00:00:00,270.011985617259
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-16 #1 SYP KD-HT,2x8,16,1,2025-08-28 00:00:00,270.010986775178
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #1 SYP KD-HT,2x8,12,1,2025-08-28 00:00:00,260.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-08-28 00:00:00,250.0
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-28 00:00:00,416.190476190476
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-28 00:00:00,438.095238095238
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-08-28 00:00:00,438.095238095238
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #1 SYP KD-HT,2x8,12,1,2025-08-29 00:00:00,260.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-16 #2 SYP KD-HT,2x8,16,2,2025-09-01 00:00:00,235.010431926133
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-8 #2 SYP KD-HT,4x6,8,2,2025-09-02 00:00:00,470.0
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-10 #2 SYP HT,4x6,10,2,2025-09-02 00:00:00,470.0
West,"West Fraser Mills Ltd (New Boston, TX)",2X10-18 #1 SYP KD-HT,2x10,18,1,2025-09-02 00:00:00,300.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-16 #1 SYP KD-HT,2x8,16,1,2025-09-03 00:00:00,270.011985617259
East,"RB Lumber Co, LLC dba DS Smith Riceboro Lumber (Riceboro, GA)",4X6-16 #2 SYP,4x6,16,2,2025-09-03 00:00:00,438.095238095238
