region,grade,dimension,length,transaction_date,price
Central,1,2x12,8,2024-01-25,565.0
Central,1,2x12,8,2024-02-08,585.0
Central,1,2x12,8,2024-02-15,610.0
Central,1,2x12,8,2024-02-22,625.0
Central,1,2x12,8,2024-02-29,645.0
Central,1,2x12,8,2024-03-07,645.0
Central,1,2x12,8,2024-03-14,645.0
Central,1,2x12,8,2024-03-21,645.0
Central,1,2x12,8,2024-03-28,645.0
Central,1,2x12,8,2024-04-04,620.0
Central,1,2x12,8,2024-04-11,580.0
Central,1,2x12,8,2024-04-18,580.0
Central,1,2x12,8,2024-04-25,550.0
Central,1,2x12,8,2024-05-02,540.0
Central,1,2x12,8,2024-05-09,525.0
Central,1,2x12,8,2024-05-16,515.0
Central,1,2x12,8,2024-05-30,515.0
Central,1,2x12,8,2024-06-06,515.0
Central,1,2x12,8,2024-06-13,505.0
Central,1,2x12,8,2024-06-20,500.0
Central,1,2x12,8,2024-06-27,500.0
Central,1,2x12,8,2024-07-04,500.0
Central,1,2x12,8,2024-07-11,500.0
Central,1,2x12,8,2024-07-18,500.0
Central,1,2x12,8,2024-07-25,505.0
Central,1,2x12,8,2024-08-01,510.0
Central,1,2x12,8,2024-08-08,515.0
Central,1,2x12,8,2024-08-15,515.0
Central,1,2x12,8,2024-08-22,515.0
Central,1,2x12,8,2024-08-29,515.0
Central,1,2x12,8,2024-09-05,520.0
Central,1,2x12,8,2024-09-12,525.0
Central,1,2x12,8,2024-09-20,530.0
Central,1,2x12,8,2024-09-27,535.0
Central,1,2x12,8,2024-10-04,545.0
Central,1,2x12,8,2024-10-11,560.0
Central,1,2x12,8,2024-10-18,580.0
Central,1,2x12,8,2024-10-25,590.0
Central,1,2x12,8,2024-11-01,590.0
Central,1,2x12,8,2024-11-08,585.0
Central,1,2x12,8,2024-11-15,570.0
Central,1,2x12,8,2024-11-22,555.0
Central,1,2x12,8,2024-11-27,540.0
Central,1,2x12,8,2024-12-06,525.0
Central,1,2x12,8,2024-12-13,525.0
Central,1,2x12,8,2024-12-20,525.0
Central,1,2x12,8,2025-01-03,525.0
Central,1,2x12,8,2025-01-10,525.0
Central,1,2x12,8,2025-01-17,525.0
Central,1,2x12,8,2025-01-24,510.0
Central,1,2x12,8,2025-01-31,475.0
Central,1,2x12,8,2025-02-07,475.0
Central,1,2x12,8,2025-02-14,475.0
Central,1,2x12,8,2025-02-21,475.0
Central,1,2x12,8,2025-02-28,475.0
Central,1,2x12,8,2025-03-07,480.0
Central,1,2x12,8,2025-03-14,490.0
Central,1,2x12,8,2025-03-21,500.0
Central,1,2x12,8,2025-03-28,500.0
Central,1,2x12,8,2025-04-04,490.0
Central,1,2x12,8,2025-04-11,490.0
Central,1,2x12,8,2025-04-18,500.0
Central,1,2x12,8,2025-04-25,515.0
Central,1,2x12,8,2025-05-02,525.0
Central,1,2x12,8,2025-05-09,520.0
Central,1,2x12,8,2025-05-16,500.0
Central,1,2x12,8,2025-05-23,485.0
Central,1,2x12,8,2025-05-30,470.0
Central,1,2x12,8,2025-06-06,455.0
Central,1,2x12,8,2025-06-13,445.0
Central,1,2x12,8,2025-06-19,435.0
Central,1,2x12,8,2025-06-27,430.0
Central,1,2x12,8,2025-07-03,425.0
Central,1,2x12,8,2025-07-11,425.0
Central,1,2x12,8,2025-07-18,425.0
Central,1,2x12,8,2025-07-25,425.0
Central,1,2x12,8,2025-08-01,425.0
Central,1,2x12,8,2025-08-08,425.0
Central,1,2x12,8,2025-08-15,425.0
Central,1,2x12,8,2025-08-22,425.0
Central,1,2x12,8,2025-08-29,425.0
Central,1,2x12,8,2025-09-05,425.0
Central,1,2x12,8,2025-09-12,425.0
Central,1,2x12,8,2025-09-19,425.0
Central,1,2x12,8,2025-09-26,430.0
Central,1,2x12,8,2025-10-03,435.0
Central,1,2x12,8,2025-10-10,440.0
Central,1,2x12,8,2025-10-17,445.0
Central,1,2x12,10,2024-01-12,605.0
Central,1,2x12,10,2024-01-18,615.0
Central,1,2x12,10,2024-01-25,615.0
Central,1,2x12,10,2024-02-08,635.0
Central,1,2x12,10,2024-02-15,660.0
Central,1,2x12,10,2024-02-22,670.0
Central,1,2x12,10,2024-02-29,685.0
Central,1,2x12,10,2024-03-07,685.0
Central,1,2x12,10,2024-03-14,685.0
Central,1,2x12,10,2024-03-21,685.0
Central,1,2x12,10,2024-03-28,685.0
Central,1,2x12,10,2024-04-04,660.0
Central,1,2x12,10,2024-04-11,620.0
Central,1,2x12,10,2024-04-18,580.0
Central,1,2x12,10,2024-04-25,545.0
Central,1,2x12,10,2024-05-02,520.0
Central,1,2x12,10,2024-05-09,510.0
Central,1,2x12,10,2024-05-16,500.0
Central,1,2x12,10,2024-05-30,500.0
Central,1,2x12,10,2024-06-06,500.0
Central,1,2x12,10,2024-06-13,475.0
Central,1,2x12,10,2024-06-20,470.0
Central,1,2x12,10,2024-06-27,470.0
Central,1,2x12,10,2024-07-04,470.0
Central,1,2x12,10,2024-07-11,470.0
Central,1,2x12,10,2024-07-18,470.0
Central,1,2x12,10,2024-07-25,475.0
Central,1,2x12,10,2024-08-01,480.0
Central,1,2x12,10,2024-08-08,485.0
Central,1,2x12,10,2024-08-15,485.0
Central,1,2x12,10,2024-08-22,485.0
Central,1,2x12,10,2024-08-29,485.0
Central,1,2x12,10,2024-09-05,490.0
Central,1,2x12,10,2024-09-12,495.0
Central,1,2x12,10,2024-09-20,500.0
Central,1,2x12,10,2024-09-27,505.0
Central,1,2x12,10,2024-10-04,515.0
Central,1,2x12,10,2024-10-11,530.0
Central,1,2x12,10,2024-10-18,545.0
Central,1,2x12,10,2024-10-25,555.0
Central,1,2x12,10,2024-11-01,555.0
Central,1,2x12,10,2024-11-08,550.0
Central,1,2x12,10,2024-11-15,540.0
Central,1,2x12,10,2024-11-22,525.0
Central,1,2x12,10,2024-11-27,510.0
Central,1,2x12,10,2024-12-06,495.0
Central,1,2x12,10,2024-12-13,495.0
Central,1,2x12,10,2024-12-20,495.0
Central,1,2x12,10,2025-01-03,495.0
Central,1,2x12,10,2025-01-10,495.0
Central,1,2x12,10,2025-01-17,495.0
Central,1,2x12,10,2025-01-24,495.0
Central,1,2x12,10,2025-01-31,495.0
Central,1,2x12,10,2025-02-07,495.0
Central,1,2x12,10,2025-02-14,495.0
Central,1,2x12,10,2025-02-21,495.0
Central,1,2x12,10,2025-02-28,495.0
Central,1,2x12,10,2025-03-07,500.0
Central,1,2x12,10,2025-03-14,510.0
Central,1,2x12,10,2025-03-21,520.0
Central,1,2x12,10,2025-03-28,520.0
Central,1,2x12,10,2025-04-04,520.0
Central,1,2x12,10,2025-04-11,520.0
Central,1,2x12,10,2025-04-18,535.0
Central,1,2x12,10,2025-04-25,545.0
Central,1,2x12,10,2025-05-02,545.0
Central,1,2x12,10,2025-05-09,545.0
Central,1,2x12,10,2025-05-16,530.0
Central,1,2x12,10,2025-05-23,515.0
Central,1,2x12,10,2025-05-30,500.0
Central,1,2x12,10,2025-06-06,485.0
Central,1,2x12,10,2025-06-13,465.0
Central,1,2x12,10,2025-06-19,460.0
Central,1,2x12,10,2025-06-27,455.0
Central,1,2x12,10,2025-07-03,450.0
Central,1,2x12,10,2025-07-11,450.0
Central,1,2x12,10,2025-07-18,450.0
Central,1,2x12,10,2025-07-25,450.0
Central,1,2x12,10,2025-08-01,450.0
Central,1,2x12,10,2025-08-08,450.0
Central,1,2x12,10,2025-08-15,445.0
Central,1,2x12,10,2025-08-22,435.0
Central,1,2x12,10,2025-08-29,430.0
Central,1,2x12,10,2025-09-05,420.0
Central,1,2x12,10,2025-09-12,410.0
Central,1,2x12,10,2025-09-19,410.0
Central,1,2x12,10,2025-09-26,415.0
Central,1,2x12,10,2025-10-03,425.0
Central,1,2x12,10,2025-10-10,435.0
Central,1,2x12,10,2025-10-17,435.0
Central,1,2x12,12,2024-01-12,550.0
Central,1,2x12,12,2024-01-18,555.0
Central,1,2x12,12,2024-01-25,560.0
Central,1,2x12,12,2024-02-08,580.0
Central,1,2x12,12,2024-02-15,605.0
Central,1,2x12,12,2024-02-22,615.0
Central,1,2x12,12,2024-02-29,630.0
Central,1,2x12,12,2024-03-07,630.0
Central,1,2x12,12,2024-03-14,630.0
Central,1,2x12,12,2024-03-21,630.0
Central,1,2x12,12,2024-03-28,630.0
Central,1,2x12,12,2024-04-04,605.0
Central,1,2x12,12,2024-04-11,585.0
Central,1,2x12,12,2024-04-18,570.0
Central,1,2x12,12,2024-04-25,545.0
Central,1,2x12,12,2024-05-02,515.0
Central,1,2x12,12,2024-05-09,510.0
Central,1,2x12,12,2024-05-16,510.0
Central,1,2x12,12,2024-05-30,510.0
Central,1,2x12,12,2024-06-06,510.0
Central,1,2x12,12,2024-06-13,510.0
Central,1,2x12,12,2024-06-20,505.0
Central,1,2x12,12,2024-06-27,505.0
Central,1,2x12,12,2024-07-04,505.0
Central,1,2x12,12,2024-07-11,505.0
Central,1,2x12,12,2024-07-18,505.0
Central,1,2x12,12,2024-07-25,510.0
Central,1,2x12,12,2024-08-01,520.0
Central,1,2x12,12,2024-08-08,525.0
Central,1,2x12,12,2024-08-15,525.0
Central,1,2x12,12,2024-08-22,525.0
Central,1,2x12,12,2024-08-29,520.0
Central,1,2x12,12,2024-09-05,525.0
Central,1,2x12,12,2024-09-12,535.0
Central,1,2x12,12,2024-09-20,540.0
Central,1,2x12,12,2024-09-27,555.0
Central,1,2x12,12,2024-10-04,565.0
Central,1,2x12,12,2024-10-11,580.0
Central,1,2x12,12,2024-10-18,590.0
Central,1,2x12,12,2024-10-25,595.0
Central,1,2x12,12,2024-11-01,595.0
Central,1,2x12,12,2024-11-08,590.0
Central,1,2x12,12,2024-11-15,580.0
Central,1,2x12,12,2024-11-22,565.0
Central,1,2x12,12,2024-11-27,550.0
Central,1,2x12,12,2024-12-06,535.0
Central,1,2x12,12,2024-12-13,525.0
Central,1,2x12,12,2024-12-20,530.0
Central,1,2x12,12,2025-01-03,530.0
Central,1,2x12,12,2025-01-10,535.0
Central,1,2x12,12,2025-01-17,535.0
Central,1,2x12,12,2025-01-24,535.0
Central,1,2x12,12,2025-01-31,515.0
Central,1,2x12,12,2025-02-07,520.0
Central,1,2x12,12,2025-02-14,515.0
Central,1,2x12,12,2025-02-21,515.0
Central,1,2x12,12,2025-02-28,520.0
Central,1,2x12,12,2025-03-07,510.0
Central,1,2x12,12,2025-03-14,485.0
Central,1,2x12,12,2025-03-21,475.0
Central,1,2x12,12,2025-03-28,475.0
Central,1,2x12,12,2025-04-04,485.0
Central,1,2x12,12,2025-04-11,495.0
Central,1,2x12,12,2025-04-18,495.0
Central,1,2x12,12,2025-04-25,495.0
Central,1,2x12,12,2025-05-02,495.0
Central,1,2x12,12,2025-05-09,490.0
Central,1,2x12,12,2025-05-16,480.0
Central,1,2x12,12,2025-05-23,465.0
Central,1,2x12,12,2025-05-30,445.0
Central,1,2x12,12,2025-06-06,430.0
Central,1,2x12,12,2025-06-13,425.0
Central,1,2x12,12,2025-06-19,415.0
Central,1,2x12,12,2025-06-27,415.0
Central,1,2x12,12,2025-07-03,405.0
Central,1,2x12,12,2025-07-11,405.0
Central,1,2x12,12,2025-07-18,415.0
Central,1,2x12,12,2025-07-25,415.0
Central,1,2x12,12,2025-08-01,425.0
Central,1,2x12,12,2025-08-08,425.0
Central,1,2x12,12,2025-08-15,425.0
Central,1,2x12,12,2025-08-22,425.0
Central,1,2x12,12,2025-08-29,425.0
Central,1,2x12,12,2025-09-05,425.0
Central,1,2x12,12,2025-09-12,425.0
Central,1,2x12,12,2025-09-19,435.0
Central,1,2x12,12,2025-09-26,430.0
Central,1,2x12,12,2025-10-03,435.0
Central,1,2x12,12,2025-10-10,440.0
Central,1,2x12,12,2025-10-17,445.0
Central,1,2x12,14,2024-01-12,485.0
Central,1,2x12,14,2024-01-18,495.0
Central,1,2x12,14,2024-01-25,500.0
Central,1,2x12,14,2024-02-08,520.0
Central,1,2x12,14,2024-02-15,545.0
Central,1,2x12,14,2024-02-22,555.0
Central,1,2x12,14,2024-02-29,575.0
Central,1,2x12,14,2024-03-07,575.0
Central,1,2x12,14,2024-03-14,565.0
Central,1,2x12,14,2024-03-21,565.0
Central,1,2x12,14,2024-03-28,565.0
Central,1,2x12,14,2024-04-04,545.0
Central,1,2x12,14,2024-04-11,520.0
Central,1,2x12,14,2024-04-18,500.0
Central,1,2x12,14,2024-04-25,465.0
Central,1,2x12,14,2024-05-02,445.0
Central,1,2x12,14,2024-05-09,445.0
Central,1,2x12,14,2024-05-16,440.0
Central,1,2x12,14,2024-05-30,440.0
Central,1,2x12,14,2024-06-06,440.0
Central,1,2x12,14,2024-06-13,440.0
Central,1,2x12,14,2024-06-20,435.0
Central,1,2x12,14,2024-06-27,435.0
Central,1,2x12,14,2024-07-04,435.0
Central,1,2x12,14,2024-07-11,430.0
Central,1,2x12,14,2024-07-18,430.0
Central,1,2x12,14,2024-07-25,435.0
Central,1,2x12,14,2024-08-01,450.0
Central,1,2x12,14,2024-08-08,455.0
Central,1,2x12,14,2024-08-15,455.0
Central,1,2x12,14,2024-08-22,455.0
Central,1,2x12,14,2024-08-29,455.0
Central,1,2x12,14,2024-09-05,460.0
Central,1,2x12,14,2024-09-12,470.0
Central,1,2x12,14,2024-09-20,475.0
Central,1,2x12,14,2024-09-27,495.0
Central,1,2x12,14,2024-10-04,505.0
Central,1,2x12,14,2024-10-11,520.0
Central,1,2x12,14,2024-10-18,530.0
Central,1,2x12,14,2024-10-25,535.0
Central,1,2x12,14,2024-11-01,535.0
Central,1,2x12,14,2024-11-08,525.0
Central,1,2x12,14,2024-11-15,515.0
Central,1,2x12,14,2024-11-22,505.0
Central,1,2x12,14,2024-11-27,485.0
Central,1,2x12,14,2024-12-06,470.0
Central,1,2x12,14,2024-12-13,470.0
Central,1,2x12,14,2024-12-20,470.0
Central,1,2x12,14,2025-01-03,470.0
Central,1,2x12,14,2025-01-10,470.0
Central,1,2x12,14,2025-01-17,470.0
Central,1,2x12,14,2025-01-24,470.0
Central,1,2x12,14,2025-01-31,470.0
Central,1,2x12,14,2025-02-07,460.0
Central,1,2x12,14,2025-02-14,460.0
Central,1,2x12,14,2025-02-21,460.0
Central,1,2x12,14,2025-02-28,465.0
Central,1,2x12,14,2025-03-07,470.0
Central,1,2x12,14,2025-03-14,450.0
Central,1,2x12,14,2025-03-21,440.0
Central,1,2x12,14,2025-03-28,440.0
Central,1,2x12,14,2025-04-04,445.0
Central,1,2x12,14,2025-04-11,455.0
Central,1,2x12,14,2025-04-18,455.0
Central,1,2x12,14,2025-04-25,455.0
Central,1,2x12,14,2025-05-02,440.0
Central,1,2x12,14,2025-05-09,430.0
Central,1,2x12,14,2025-05-16,415.0
Central,1,2x12,14,2025-05-23,395.0
Central,1,2x12,14,2025-05-30,375.0
Central,1,2x12,14,2025-06-06,365.0
Central,1,2x12,14,2025-06-13,365.0
Central,1,2x12,14,2025-06-19,350.0
Central,1,2x12,14,2025-06-27,330.0
Central,1,2x12,14,2025-07-03,320.0
Central,1,2x12,14,2025-07-11,320.0
Central,1,2x12,14,2025-07-18,325.0
Central,1,2x12,14,2025-07-25,325.0
Central,1,2x12,14,2025-08-01,325.0
Central,1,2x12,14,2025-08-08,325.0
Central,1,2x12,14,2025-08-15,325.0
Central,1,2x12,14,2025-08-22,325.0
Central,1,2x12,14,2025-08-29,315.0
Central,1,2x12,14,2025-09-05,315.0
Central,1,2x12,14,2025-09-12,320.0
Central,1,2x12,14,2025-09-19,330.0
Central,1,2x12,14,2025-09-26,340.0
Central,1,2x12,14,2025-10-03,350.0
Central,1,2x12,14,2025-10-10,365.0
Central,1,2x12,14,2025-10-17,370.0
Central,1,2x12,16,2024-01-12,545.0
Central,1,2x12,16,2024-01-18,560.0
Central,1,2x12,16,2024-01-25,560.0
Central,1,2x12,16,2024-02-08,585.0
Central,1,2x12,16,2024-02-15,615.0
Central,1,2x12,16,2024-02-22,630.0
Central,1,2x12,16,2024-02-29,645.0
Central,1,2x12,16,2024-03-07,645.0
Central,1,2x12,16,2024-03-14,655.0
Central,1,2x12,16,2024-03-21,645.0
Central,1,2x12,16,2024-03-28,645.0
Central,1,2x12,16,2024-04-04,620.0
Central,1,2x12,16,2024-04-11,580.0
Central,1,2x12,16,2024-04-18,565.0
Central,1,2x12,16,2024-04-25,535.0
Central,1,2x12,16,2024-05-02,510.0
Central,1,2x12,16,2024-05-09,505.0
Central,1,2x12,16,2024-05-16,505.0
Central,1,2x12,16,2024-05-30,505.0
Central,1,2x12,16,2024-06-06,505.0
Central,1,2x12,16,2024-06-13,505.0
Central,1,2x12,16,2024-06-20,500.0
Central,1,2x12,16,2024-06-27,500.0
Central,1,2x12,16,2024-07-04,500.0
Central,1,2x12,16,2024-07-11,505.0
Central,1,2x12,16,2024-07-18,510.0
Central,1,2x12,16,2024-07-25,515.0
Central,1,2x12,16,2024-08-01,535.0
Central,1,2x12,16,2024-08-08,540.0
Central,1,2x12,16,2024-08-15,540.0
Central,1,2x12,16,2024-08-22,540.0
Central,1,2x12,16,2024-08-29,540.0
Central,1,2x12,16,2024-09-05,550.0
Central,1,2x12,16,2024-09-12,565.0
Central,1,2x12,16,2024-09-20,575.0
Central,1,2x12,16,2024-09-27,595.0
Central,1,2x12,16,2024-10-04,605.0
Central,1,2x12,16,2024-10-11,620.0
Central,1,2x12,16,2024-10-18,635.0
Central,1,2x12,16,2024-10-25,640.0
Central,1,2x12,16,2024-11-01,640.0
Central,1,2x12,16,2024-11-08,630.0
Central,1,2x12,16,2024-11-15,620.0
Central,1,2x12,16,2024-11-22,610.0
Central,1,2x12,16,2024-11-27,590.0
Central,1,2x12,16,2024-12-06,575.0
Central,1,2x12,16,2024-12-13,565.0
Central,1,2x12,16,2024-12-20,570.0
Central,1,2x12,16,2025-01-03,570.0
Central,1,2x12,16,2025-01-10,570.0
Central,1,2x12,16,2025-01-17,570.0
Central,1,2x12,16,2025-01-24,555.0
Central,1,2x12,16,2025-01-31,545.0
Central,1,2x12,16,2025-02-07,545.0
Central,1,2x12,16,2025-02-14,545.0
Central,1,2x12,16,2025-02-21,540.0
Central,1,2x12,16,2025-02-28,530.0
Central,1,2x12,16,2025-03-07,525.0
Central,1,2x12,16,2025-03-14,525.0
Central,1,2x12,16,2025-03-21,515.0
Central,1,2x12,16,2025-03-28,515.0
Central,1,2x12,16,2025-04-04,500.0
Central,1,2x12,16,2025-04-11,510.0
Central,1,2x12,16,2025-04-18,510.0
Central,1,2x12,16,2025-04-25,510.0
Central,1,2x12,16,2025-05-02,500.0
Central,1,2x12,16,2025-05-09,490.0
Central,1,2x12,16,2025-05-16,475.0
Central,1,2x12,16,2025-05-23,460.0
Central,1,2x12,16,2025-05-30,445.0
Central,1,2x12,16,2025-06-06,435.0
Central,1,2x12,16,2025-06-13,430.0
Central,1,2x12,16,2025-06-19,415.0
Central,1,2x12,16,2025-06-27,395.0
Central,1,2x12,16,2025-07-03,385.0
Central,1,2x12,16,2025-07-11,385.0
Central,1,2x12,16,2025-07-18,390.0
Central,1,2x12,16,2025-07-25,390.0
Central,1,2x12,16,2025-08-01,395.0
Central,1,2x12,16,2025-08-08,395.0
Central,1,2x12,16,2025-08-15,395.0
Central,1,2x12,16,2025-08-22,395.0
Central,1,2x12,16,2025-08-29,380.0
Central,1,2x12,16,2025-09-05,375.0
Central,1,2x12,16,2025-09-12,365.0
Central,1,2x12,16,2025-09-19,370.0
Central,1,2x12,16,2025-09-26,370.0
Central,1,2x12,16,2025-10-03,375.0
Central,1,2x12,16,2025-10-10,385.0
Central,1,2x12,16,2025-10-17,395.0
Central,1,2x12,18,2024-01-12,565.0
Central,1,2x12,18,2024-01-18,575.0
Central,1,2x12,18,2024-01-25,575.0
Central,1,2x12,18,2024-02-08,600.0
Central,1,2x12,18,2024-02-15,625.0
Central,1,2x12,18,2024-02-22,635.0
Central,1,2x12,18,2024-02-29,650.0
Central,1,2x12,18,2024-03-07,650.0
Central,1,2x12,18,2024-03-14,650.0
Central,1,2x12,18,2024-03-21,660.0
Central,1,2x12,18,2024-03-28,660.0
Central,1,2x12,18,2024-04-04,660.0
Central,1,2x12,18,2024-04-11,650.0
Central,1,2x12,18,2024-04-18,630.0
Central,1,2x12,18,2024-04-25,595.0
Central,1,2x12,18,2024-05-02,560.0
Central,1,2x12,18,2024-05-09,545.0
Central,1,2x12,18,2024-05-16,545.0
Central,1,2x12,18,2024-05-30,545.0
Central,1,2x12,18,2024-06-06,545.0
Central,1,2x12,18,2024-06-13,520.0
Central,1,2x12,18,2024-06-20,515.0
Central,1,2x12,18,2024-06-27,515.0
Central,1,2x12,18,2024-07-04,515.0
Central,1,2x12,18,2024-07-11,515.0
Central,1,2x12,18,2024-07-18,515.0
Central,1,2x12,18,2024-07-25,520.0
Central,1,2x12,18,2024-08-01,535.0
Central,1,2x12,18,2024-08-08,540.0
Central,1,2x12,18,2024-08-15,540.0
Central,1,2x12,18,2024-08-22,540.0
Central,1,2x12,18,2024-08-29,540.0
Central,1,2x12,18,2024-09-05,550.0
Central,1,2x12,18,2024-09-12,565.0
Central,1,2x12,18,2024-09-20,575.0
Central,1,2x12,18,2024-09-27,595.0
Central,1,2x12,18,2024-10-04,605.0
Central,1,2x12,18,2024-10-11,620.0
Central,1,2x12,18,2024-10-18,635.0
Central,1,2x12,18,2024-10-25,640.0
Central,1,2x12,18,2024-11-01,630.0
Central,1,2x12,18,2024-11-08,630.0
Central,1,2x12,18,2024-11-15,620.0
Central,1,2x12,18,2024-11-22,605.0
Central,1,2x12,18,2024-11-27,590.0
Central,1,2x12,18,2024-12-06,575.0
Central,1,2x12,18,2024-12-13,565.0
Central,1,2x12,18,2024-12-20,570.0
Central,1,2x12,18,2025-01-03,570.0
Central,1,2x12,18,2025-01-10,575.0
Central,1,2x12,18,2025-01-17,575.0
Central,1,2x12,18,2025-01-24,570.0
Central,1,2x12,18,2025-01-31,570.0
Central,1,2x12,18,2025-02-07,575.0
Central,1,2x12,18,2025-02-14,575.0
Central,1,2x12,18,2025-02-21,585.0
Central,1,2x12,18,2025-02-28,590.0
Central,1,2x12,18,2025-03-07,595.0
Central,1,2x12,18,2025-03-14,595.0
Central,1,2x12,18,2025-03-21,595.0
Central,1,2x12,18,2025-03-28,595.0
Central,1,2x12,18,2025-04-04,605.0
Central,1,2x12,18,2025-04-11,615.0
Central,1,2x12,18,2025-04-18,615.0
Central,1,2x12,18,2025-04-25,615.0
Central,1,2x12,18,2025-05-02,615.0
Central,1,2x12,18,2025-05-09,585.0
Central,1,2x12,18,2025-05-16,565.0
Central,1,2x12,18,2025-05-23,540.0
Central,1,2x12,18,2025-05-30,510.0
Central,1,2x12,18,2025-06-06,480.0
Central,1,2x12,18,2025-06-13,475.0
Central,1,2x12,18,2025-06-19,435.0
Central,1,2x12,18,2025-06-27,415.0
Central,1,2x12,18,2025-07-03,405.0
Central,1,2x12,18,2025-07-11,405.0
Central,1,2x12,18,2025-07-18,405.0
Central,1,2x12,18,2025-07-25,405.0
Central,1,2x12,18,2025-08-01,390.0
Central,1,2x12,18,2025-08-08,390.0
Central,1,2x12,18,2025-08-15,385.0
Central,1,2x12,18,2025-08-22,380.0
Central,1,2x12,18,2025-08-29,380.0
Central,1,2x12,18,2025-09-05,380.0
Central,1,2x12,18,2025-09-12,375.0
Central,1,2x12,18,2025-09-19,375.0
Central,1,2x12,18,2025-09-26,380.0
Central,1,2x12,18,2025-10-03,380.0
Central,1,2x12,18,2025-10-10,390.0
Central,1,2x12,18,2025-10-17,390.0
Central,1,2x12,20,2024-01-12,750.0
Central,1,2x12,20,2024-01-18,750.0
Central,1,2x12,20,2024-01-25,730.0
Central,1,2x12,20,2024-02-08,750.0
Central,1,2x12,20,2024-02-15,775.0
Central,1,2x12,20,2024-02-22,785.0
Central,1,2x12,20,2024-02-29,800.0
Central,1,2x12,20,2024-03-07,800.0
Central,1,2x12,20,2024-03-14,800.0
Central,1,2x12,20,2024-03-21,800.0
Central,1,2x12,20,2024-03-28,800.0
Central,1,2x12,20,2024-04-04,800.0
Central,1,2x12,20,2024-04-11,800.0
Central,1,2x12,20,2024-04-18,785.0
Central,1,2x12,20,2024-04-25,755.0
Central,1,2x12,20,2024-05-02,745.0
Central,1,2x12,20,2024-05-09,730.0
Central,1,2x12,20,2024-05-16,720.0
Central,1,2x12,20,2024-05-30,720.0
Central,1,2x12,20,2024-06-06,720.0
Central,1,2x12,20,2024-06-13,725.0
Central,1,2x12,20,2024-06-20,720.0
Central,1,2x12,20,2024-06-27,720.0
Central,1,2x12,20,2024-07-04,720.0
Central,1,2x12,20,2024-07-11,720.0
Central,1,2x12,20,2024-07-18,720.0
Central,1,2x12,20,2024-07-25,730.0
Central,1,2x12,20,2024-08-01,745.0
Central,1,2x12,20,2024-08-08,750.0
Central,1,2x12,20,2024-08-15,760.0
Central,1,2x12,20,2024-08-22,770.0
Central,1,2x12,20,2024-08-29,790.0
Central,1,2x12,20,2024-09-05,800.0
Central,1,2x12,20,2024-09-12,800.0
Central,1,2x12,20,2024-09-20,800.0
Central,1,2x12,20,2024-09-27,820.0
Central,1,2x12,20,2024-10-04,845.0
Central,1,2x12,20,2024-10-11,860.0
Central,1,2x12,20,2024-10-18,885.0
Central,1,2x12,20,2024-10-25,905.0
Central,1,2x12,20,2024-11-01,905.0
Central,1,2x12,20,2024-11-08,915.0
Central,1,2x12,20,2024-11-15,925.0
Central,1,2x12,20,2024-11-22,925.0
Central,1,2x12,20,2024-11-27,925.0
Central,1,2x12,20,2024-12-06,915.0
Central,1,2x12,20,2024-12-13,915.0
Central,1,2x12,20,2024-12-20,920.0
Central,1,2x12,20,2025-01-03,920.0
Central,1,2x12,20,2025-01-10,925.0
Central,1,2x12,20,2025-01-17,925.0
Central,1,2x12,20,2025-01-24,925.0
Central,1,2x12,20,2025-01-31,925.0
Central,1,2x12,20,2025-02-07,930.0
Central,1,2x12,20,2025-02-14,935.0
Central,1,2x12,20,2025-02-21,935.0
Central,1,2x12,20,2025-02-28,935.0
Central,1,2x12,20,2025-03-07,920.0
Central,1,2x12,20,2025-03-14,930.0
Central,1,2x12,20,2025-03-21,945.0
Central,1,2x12,20,2025-03-28,945.0
Central,1,2x12,20,2025-04-04,945.0
Central,1,2x12,20,2025-04-11,955.0
Central,1,2x12,20,2025-04-18,955.0
Central,1,2x12,20,2025-04-25,965.0
Central,1,2x12,20,2025-05-02,945.0
Central,1,2x12,20,2025-05-09,920.0
Central,1,2x12,20,2025-05-16,900.0
Central,1,2x12,20,2025-05-23,875.0
Central,1,2x12,20,2025-05-30,845.0
Central,1,2x12,20,2025-06-06,830.0
Central,1,2x12,20,2025-06-13,820.0
Central,1,2x12,20,2025-06-19,750.0
Central,1,2x12,20,2025-06-27,690.0
Central,1,2x12,20,2025-07-03,660.0
Central,1,2x12,20,2025-07-11,645.0
Central,1,2x12,20,2025-07-18,640.0
Central,1,2x12,20,2025-07-25,640.0
Central,1,2x12,20,2025-08-01,625.0
Central,1,2x12,20,2025-08-08,610.0
Central,1,2x12,20,2025-08-15,605.0
Central,1,2x12,20,2025-08-22,595.0
Central,1,2x12,20,2025-08-29,585.0
Central,1,2x12,20,2025-09-05,565.0
Central,1,2x12,20,2025-09-12,550.0
Central,1,2x12,20,2025-09-19,550.0
Central,1,2x12,20,2025-09-26,550.0
Central,1,2x12,20,2025-10-03,550.0
Central,1,2x12,20,2025-10-10,560.0
Central,1,2x12,20,2025-10-17,560.0
Central,1,2x4,8,2024-01-12,395.0
Central,1,2x4,8,2024-01-18,395.0
Central,1,2x4,8,2024-01-25,380.0
Central,1,2x4,8,2024-02-08,385.0
Central,1,2x4,8,2024-02-15,400.0
Central,1,2x4,8,2024-02-22,400.0
Central,1,2x4,8,2024-02-29,400.0
