region,grade,dimension,length,transaction_date,price,rolling_avg
Central,1,2x10,18,2025-10-03,315.0,302.5
Central,1,2x10,18,2025-10-10,325.0,311.25
Central,1,2x10,18,2025-10-17,330.0,318.75
Central,1,2x10,20,2024-01-12,770.0,770.0
Central,1,2x10,20,2024-01-18,750.0,760.0
Central,1,2x10,20,2024-01-25,730.0,750.0
Central,1,2x10,20,2024-02-08,730.0,745.0
Central,1,2x10,20,2024-02-15,690.0,725.0
Central,1,2x10,20,2024-02-22,670.0,705.0
Central,1,2x10,20,2024-02-29,670.0,690.0
Central,1,2x10,20,2024-03-07,670.0,675.0
Central,1,2x10,20,2024-03-14,660.0,667.5
Central,1,2x10,20,2024-03-21,650.0,662.5
Central,1,2x10,20,2024-03-28,650.0,657.5
Central,1,2x10,20,2024-04-04,610.0,642.5
Central,1,2x10,20,2024-04-11,595.0,626.25
Central,1,2x10,20,2024-04-18,595.0,612.5
Central,1,2x10,20,2024-04-25,580.0,595.0
Central,1,2x10,20,2024-05-02,580.0,587.5
Central,1,2x10,20,2024-05-09,590.0,586.25
Central,1,2x10,20,2024-05-16,600.0,587.5
Central,1,2x10,20,2024-05-30,630.0,600.0
Central,1,2x10,20,2024-06-06,640.0,615.0
Central,1,2x10,20,2024-06-13,635.0,626.25
Central,1,2x10,20,2024-06-20,630.0,633.75
Central,1,2x10,20,2024-06-27,605.0,627.5
Central,1,2x10,20,2024-07-04,600.0,617.5
Central,1,2x10,20,2024-07-11,600.0,608.75
Central,1,2x10,20,2024-07-18,600.0,601.25
Central,1,2x10,20,2024-07-25,610.0,602.5
Central,1,2x10,20,2024-08-01,610.0,605.0
Central,1,2x10,20,2024-08-08,610.0,607.5
Central,1,2x10,20,2024-08-15,620.0,612.5
Central,1,2x10,20,2024-08-22,630.0,617.5
Central,1,2x10,20,2024-08-29,635.0,623.75
Central,1,2x10,20,2024-09-05,640.0,631.25
Central,1,2x10,20,2024-09-12,640.0,636.25
Central,1,2x10,20,2024-09-20,645.0,640.0
Central,1,2x10,20,2024-09-27,645.0,642.5
Central,1,2x10,20,2024-10-04,625.0,638.75
Central,1,2x10,20,2024-10-11,625.0,635.0
Central,1,2x10,20,2024-10-18,625.0,630.0
Central,1,2x10,20,2024-10-25,625.0,625.0
Central,1,2x10,20,2024-11-01,620.0,623.75
Central,1,2x10,20,2024-11-08,610.0,620.0
Central,1,2x10,20,2024-11-15,600.0,613.75
Central,1,2x10,20,2024-11-22,590.0,605.0
Central,1,2x10,20,2024-11-27,580.0,595.0
Central,1,2x10,20,2024-12-06,575.0,586.25
Central,1,2x10,20,2024-12-13,560.0,576.25
Central,1,2x10,20,2024-12-20,570.0,571.25
Central,1,2x10,20,2025-01-03,585.0,572.5
Central,1,2x10,20,2025-01-10,560.0,568.75
Central,1,2x10,20,2025-01-17,565.0,570.0
Central,1,2x10,20,2025-01-24,565.0,568.75
Central,1,2x10,20,2025-01-31,555.0,561.25
Central,1,2x10,20,2025-02-07,560.0,561.25
Central,1,2x10,20,2025-02-14,550.0,557.5
Central,1,2x10,20,2025-02-21,550.0,553.75
Central,1,2x10,20,2025-02-28,550.0,552.5
Central,1,2x10,20,2025-03-07,555.0,551.25
Central,1,2x10,20,2025-03-14,535.0,547.5
Central,1,2x10,20,2025-03-21,535.0,543.75
Central,1,2x10,20,2025-03-28,540.0,541.25
Central,1,2x10,20,2025-04-04,555.0,541.25
Central,1,2x10,20,2025-04-11,565.0,548.75
Central,1,2x10,20,2025-04-18,585.0,561.25
Central,1,2x10,20,2025-04-25,595.0,575.0
Central,1,2x10,20,2025-05-02,595.0,585.0
Central,1,2x10,20,2025-05-09,585.0,590.0
Central,1,2x10,20,2025-05-16,565.0,585.0
Central,1,2x10,20,2025-05-23,525.0,567.5
Central,1,2x10,20,2025-05-30,500.0,543.75
Central,1,2x10,20,2025-06-06,475.0,516.25
Central,1,2x10,20,2025-06-13,465.0,491.25
Central,1,2x10,20,2025-06-19,450.0,472.5
Central,1,2x10,20,2025-06-27,435.0,456.25
Central,1,2x10,20,2025-07-03,425.0,443.75
Central,1,2x10,20,2025-07-11,435.0,436.25
Central,1,2x10,20,2025-07-18,440.0,433.75
Central,1,2x10,20,2025-07-25,445.0,436.25
Central,1,2x10,20,2025-08-01,445.0,441.25
Central,1,2x10,20,2025-08-08,440.0,442.5
Central,1,2x10,20,2025-08-15,430.0,440.0
Central,1,2x10,20,2025-08-22,415.0,432.5
Central,1,2x10,20,2025-08-29,395.0,420.0
Central,1,2x10,20,2025-09-05,380.0,405.0
Central,1,2x10,20,2025-09-12,370.0,390.0
Central,1,2x10,20,2025-09-19,370.0,378.75
Central,1,2x10,20,2025-09-26,370.0,372.5
Central,1,2x10,20,2025-10-03,360.0,367.5
Central,1,2x10,20,2025-10-10,360.0,365.0
Central,1,2x10,20,2025-10-17,365.0,363.75
Central,1,2x12,8,2024-01-12,555.0,555.0
Central,1,2x12,8,2024-01-18,555.0,555.0
Central,1,2x12,8,2024-01-25,565.0,558.3333333333334
Central,1,2x12,8,2024-02-08,585.0,565.0
Central,1,2x12,8,2024-02-15,610.0,578.75
Central,1,2x12,8,2024-02-22,625.0,596.25
Central,1,2x12,8,2024-02-29,645.0,616.25
Central,1,2x12,8,2024-03-07,645.0,631.25
Central,1,2x12,8,2024-03-14,645.0,640.0
Central,1,2x12,8,2024-03-21,645.0,645.0
Central,1,2x12,8,2024-03-28,645.0,645.0
Central,1,2x12,8,2024-04-04,620.0,638.75
Central,1,2x12,8,2024-04-11,580.0,622.5
Central,1,2x12,8,2024-04-18,580.0,606.25
Central,1,2x12,8,2024-04-25,550.0,582.5
Central,1,2x12,8,2024-05-02,540.0,562.5
Central,1,2x12,8,2024-05-09,525.0,548.75
Central,1,2x12,8,2024-05-16,515.0,532.5
Central,1,2x12,8,2024-05-30,515.0,523.75
Central,1,2x12,8,2024-06-06,515.0,517.5
Central,1,2x12,8,2024-06-13,505.0,512.5
Central,1,2x12,8,2024-06-20,500.0,508.75
Central,1,2x12,8,2024-06-27,500.0,505.0
Central,1,2x12,8,2024-07-04,500.0,501.25
Central,1,2x12,8,2024-07-11,500.0,500.0
Central,1,2x12,8,2024-07-18,500.0,500.0
Central,1,2x12,8,2024-07-25,505.0,501.25
Central,1,2x12,8,2024-08-01,510.0,503.75
Central,1,2x12,8,2024-08-08,515.0,507.5
Central,1,2x12,8,2024-08-15,515.0,511.25
Central,1,2x12,8,2024-08-22,515.0,513.75
Central,1,2x12,8,2024-08-29,515.0,515.0
Central,1,2x12,8,2024-09-05,520.0,516.25
Central,1,2x12,8,2024-09-12,525.0,518.75
Central,1,2x12,8,2024-09-20,530.0,522.5
Central,1,2x12,8,2024-09-27,535.0,527.5
Central,1,2x12,8,2024-10-04,545.0,533.75
Central,1,2x12,8,2024-10-11,560.0,542.5
Central,1,2x12,8,2024-10-18,580.0,555.0
Central,1,2x12,8,2024-10-25,590.0,568.75
Central,1,2x12,8,2024-11-01,590.0,580.0
Central,1,2x12,8,2024-11-08,585.0,586.25
Central,1,2x12,8,2024-11-15,570.0,583.75
Central,1,2x12,8,2024-11-22,555.0,575.0
Central,1,2x12,8,2024-11-27,540.0,562.5
Central,1,2x12,8,2024-12-06,525.0,547.5
Central,1,2x12,8,2024-12-13,525.0,536.25
Central,1,2x12,8,2024-12-20,525.0,528.75
Central,1,2x12,8,2025-01-03,525.0,525.0
Central,1,2x12,8,2025-01-10,525.0,525.0
Central,1,2x12,8,2025-01-17,525.0,525.0
Central,1,2x12,8,2025-01-24,510.0,521.25
Central,1,2x12,8,2025-01-31,475.0,508.75
Central,1,2x12,8,2025-02-07,475.0,496.25
Central,1,2x12,8,2025-02-14,475.0,483.75
Central,1,2x12,8,2025-02-21,475.0,475.0
Central,1,2x12,8,2025-02-28,475.0,475.0
Central,1,2x12,8,2025-03-07,480.0,476.25
Central,1,2x12,8,2025-03-14,490.0,480.0
Central,1,2x12,8,2025-03-21,500.0,486.25
Central,1,2x12,8,2025-03-28,500.0,492.5
Central,1,2x12,8,2025-04-04,490.0,495.0
Central,1,2x12,8,2025-04-11,490.0,495.0
Central,1,2x12,8,2025-04-18,500.0,495.0
Central,1,2x12,8,2025-04-25,515.0,498.75
Central,1,2x12,8,2025-05-02,525.0,507.5
Central,1,2x12,8,2025-05-09,520.0,515.0
Central,1,2x12,8,2025-05-16,500.0,515.0
Central,1,2x12,8,2025-05-23,485.0,507.5
Central,1,2x12,8,2025-05-30,470.0,493.75
Central,1,2x12,8,2025-06-06,455.0,477.5
Central,1,2x12,8,2025-06-13,445.0,463.75
Central,1,2x12,8,2025-06-19,435.0,451.25
Central,1,2x12,8,2025-06-27,430.0,441.25
Central,1,2x12,8,2025-07-03,425.0,433.75
Central,1,2x12,8,2025-07-11,425.0,428.75
Central,1,2x12,8,2025-07-18,425.0,426.25
Central,1,2x12,8,2025-07-25,425.0,425.0
Central,1,2x12,8,2025-08-01,425.0,425.0
Central,1,2x12,8,2025-08-08,425.0,425.0
Central,1,2x12,8,2025-08-15,425.0,425.0
Central,1,2x12,8,2025-08-22,425.0,425.0
Central,1,2x12,8,2025-08-29,425.0,425.0
Central,1,2x12,8,2025-09-05,425.0,425.0
Central,1,2x12,8,2025-09-12,425.0,425.0
Central,1,2x12,8,2025-09-19,425.0,425.0
Central,1,2x12,8,2025-09-26,430.0,426.25
Central,1,2x12,8,2025-10-03,435.0,428.75
Central,1,2x12,8,2025-10-10,440.0,432.5
Central,1,2x12,8,2025-10-17,445.0,437.5
Central,1,2x12,10,2024-01-12,605.0,605.0
Central,1,2x12,10,2024-01-18,615.0,610.0
Central,1,2x12,10,2024-01-25,615.0,611.6666666666666
Central,1,2x12,10,2024-02-08,635.0,617.5
Central,1,2x12,10,2024-02-15,660.0,631.25
Central,1,2x12,10,2024-02-22,670.0,645.0
Central,1,2x12,10,2024-02-29,685.0,662.5
Central,1,2x12,10,2024-03-07,685.0,675.0
Central,1,2x12,10,2024-03-14,685.0,681.25
Central,1,2x12,10,2024-03-21,685.0,685.0
Central,1,2x12,10,2024-03-28,685.0,685.0
Central,1,2x12,10,2024-04-04,660.0,678.75
Central,1,2x12,10,2024-04-11,620.0,662.5
Central,1,2x12,10,2024-04-18,580.0,636.25
Central,1,2x12,10,2024-04-25,545.0,601.25
Central,1,2x12,10,2024-05-02,520.0,566.25
Central,1,2x12,10,2024-05-09,510.0,538.75
Central,1,2x12,10,2024-05-16,500.0,518.75
Central,1,2x12,10,2024-05-30,500.0,507.5
Central,1,2x12,10,2024-06-06,500.0,502.5
Central,1,2x12,10,2024-06-13,475.0,493.75
Central,1,2x12,10,2024-06-20,470.0,486.25
Central,1,2x12,10,2024-06-27,470.0,478.75
Central,1,2x12,10,2024-07-04,470.0,471.25
Central,1,2x12,10,2024-07-11,470.0,470.0
Central,1,2x12,10,2024-07-18,470.0,470.0
Central,1,2x12,10,2024-07-25,475.0,471.25
Central,1,2x12,10,2024-08-01,480.0,473.75
Central,1,2x12,10,2024-08-08,485.0,477.5
Central,1,2x12,10,2024-08-15,485.0,481.25
Central,1,2x12,10,2024-08-22,485.0,483.75
Central,1,2x12,10,2024-08-29,485.0,485.0
Central,1,2x12,10,2024-09-05,490.0,486.25
Central,1,2x12,10,2024-09-12,495.0,488.75
Central,1,2x12,10,2024-09-20,500.0,492.5
Central,1,2x12,10,2024-09-27,505.0,497.5
Central,1,2x12,10,2024-10-04,515.0,503.75
Central,1,2x12,10,2024-10-11,530.0,512.5
Central,1,2x12,10,2024-10-18,545.0,523.75
Central,1,2x12,10,2024-10-25,555.0,536.25
Central,1,2x12,10,2024-11-01,555.0,546.25
Central,1,2x12,10,2024-11-08,550.0,551.25
Central,1,2x12,10,2024-11-15,540.0,550.0
Central,1,2x12,10,2024-11-22,525.0,542.5
Central,1,2x12,10,2024-11-27,510.0,531.25
Central,1,2x12,10,2024-12-06,495.0,517.5
Central,1,2x12,10,2024-12-13,495.0,506.25
Central,1,2x12,10,2024-12-20,495.0,498.75
Central,1,2x12,10,2025-01-03,495.0,495.0
Central,1,2x12,10,2025-01-10,495.0,495.0
Central,1,2x12,10,2025-01-17,495.0,495.0
Central,1,2x12,10,2025-01-24,495.0,495.0
Central,1,2x12,10,2025-01-31,495.0,495.0
Central,1,2x12,10,2025-02-07,495.0,495.0
Central,1,2x12,10,2025-02-14,495.0,495.0
Central,1,2x12,10,2025-02-21,495.0,495.0
Central,1,2x12,10,2025-02-28,495.0,495.0
Central,1,2x12,10,2025-03-07,500.0,496.25
Central,1,2x12,10,2025-03-14,510.0,500.0
Central,1,2x12,10,2025-03-21,520.0,506.25
Central,1,2x12,10,2025-03-28,520.0,512.5
Central,1,2x12,10,2025-04-04,520.0,517.5
Central,1,2x12,10,2025-04-11,520.0,520.0
Central,1,2x12,10,2025-04-18,535.0,523.75
Central,1,2x12,10,2025-04-25,545.0,530.0
Central,1,2x12,10,2025-05-02,545.0,536.25
Central,1,2x12,10,2025-05-09,545.0,542.5
Central,1,2x12,10,2025-05-16,530.0,541.25
Central,1,2x12,10,2025-05-23,515.0,533.75
Central,1,2x12,10,2025-05-30,500.0,522.5
Central,1,2x12,10,2025-06-06,485.0,507.5
Central,1,2x12,10,2025-06-13,465.0,491.25
Central,1,2x12,10,2025-06-19,460.0,477.5
Central,1,2x12,10,2025-06-27,455.0,466.25
Central,1,2x12,10,2025-07-03,450.0,457.5
Central,1,2x12,10,2025-07-11,450.0,453.75
Central,1,2x12,10,2025-07-18,450.0,451.25
Central,1,2x12,10,2025-07-25,450.0,450.0
Central,1,2x12,10,2025-08-01,450.0,450.0
Central,1,2x12,10,2025-08-08,450.0,450.0
Central,1,2x12,10,2025-08-15,445.0,448.75
Central,1,2x12,10,2025-08-22,435.0,445.0
Central,1,2x12,10,2025-08-29,430.0,440.0
Central,1,2x12,10,2025-09-05,420.0,432.5
Central,1,2x12,10,2025-09-12,410.0,423.75
Central,1,2x12,10,2025-09-19,410.0,417.5
Central,1,2x12,10,2025-09-26,415.0,413.75
Central,1,2x12,10,2025-10-03,425.0,415.0
Central,1,2x12,10,2025-10-10,435.0,421.25
Central,1,2x12,10,2025-10-17,435.0,427.5
Central,1,2x12,12,2024-01-12,550.0,550.0
Central,1,2x12,12,2024-01-18,555.0,552.5
Central,1,2x12,12,2024-01-25,560.0,555.0
Central,1,2x12,12,2024-02-08,580.0,561.25
Central,1,2x12,12,2024-02-15,605.0,575.0
Central,1,2x12,12,2024-02-22,615.0,590.0
Central,1,2x12,12,2024-02-29,630.0,607.5
Central,1,2x12,12,2024-03-07,630.0,620.0
Central,1,2x12,12,2024-03-14,630.0,626.25
Central,1,2x12,12,2024-03-21,630.0,630.0
Central,1,2x12,12,2024-03-28,630.0,630.0
Central,1,2x12,12,2024-04-04,605.0,623.75
Central,1,2x12,12,2024-04-11,585.0,612.5
Central,1,2x12,12,2024-04-18,570.0,597.5
Central,1,2x12,12,2024-04-25,545.0,576.25
Central,1,2x12,12,2024-05-02,515.0,553.75
Central,1,2x12,12,2024-05-09,510.0,535.0
Central,1,2x12,12,2024-05-16,510.0,520.0
Central,1,2x12,12,2024-05-30,510.0,511.25
Central,1,2x12,12,2024-06-06,510.0,510.0
Central,1,2x12,12,2024-06-13,510.0,510.0
Central,1,2x12,12,2024-06-20,505.0,508.75
Central,1,2x12,12,2024-06-27,505.0,507.5
Central,1,2x12,12,2024-07-04,505.0,506.25
Central,1,2x12,12,2024-07-11,505.0,505.0
Central,1,2x12,12,2024-07-18,505.0,505.0
Central,1,2x12,12,2024-07-25,510.0,506.25
Central,1,2x12,12,2024-08-01,520.0,510.0
Central,1,2x12,12,2024-08-08,525.0,515.0
Central,1,2x12,12,2024-08-15,525.0,520.0
Central,1,2x12,12,2024-08-22,525.0,523.75
Central,1,2x12,12,2024-08-29,520.0,523.75
Central,1,2x12,12,2024-09-05,525.0,523.75
Central,1,2x12,12,2024-09-12,535.0,526.25
Central,1,2x12,12,2024-09-20,540.0,530.0
Central,1,2x12,12,2024-09-27,555.0,538.75
Central,1,2x12,12,2024-10-04,565.0,548.75
Central,1,2x12,12,2024-10-11,580.0,560.0
Central,1,2x12,12,2024-10-18,590.0,572.5
Central,1,2x12,12,2024-10-25,595.0,582.5
Central,1,2x12,12,2024-11-01,595.0,590.0
Central,1,2x12,12,2024-11-08,590.0,592.5
Central,1,2x12,12,2024-11-15,580.0,590.0
Central,1,2x12,12,2024-11-22,565.0,582.5
Central,1,2x12,12,2024-11-27,550.0,571.25
Central,1,2x12,12,2024-12-06,535.0,557.5
Central,1,2x12,12,2024-12-13,525.0,543.75
Central,1,2x12,12,2024-12-20,530.0,535.0
Central,1,2x12,12,2025-01-03,530.0,530.0
Central,1,2x12,12,2025-01-10,535.0,530.0
Central,1,2x12,12,2025-01-17,535.0,532.5
Central,1,2x12,12,2025-01-24,535.0,533.75
Central,1,2x12,12,2025-01-31,515.0,530.0
Central,1,2x12,12,2025-02-07,520.0,526.25
Central,1,2x12,12,2025-02-14,515.0,521.25
Central,1,2x12,12,2025-02-21,515.0,516.25
Central,1,2x12,12,2025-02-28,520.0,517.5
Central,1,2x12,12,2025-03-07,510.0,515.0
Central,1,2x12,12,2025-03-14,485.0,507.5
Central,1,2x12,12,2025-03-21,475.0,497.5
Central,1,2x12,12,2025-03-28,475.0,486.25
Central,1,2x12,12,2025-04-04,485.0,480.0
Central,1,2x12,12,2025-04-11,495.0,482.5
Central,1,2x12,12,2025-04-18,495.0,487.5
Central,1,2x12,12,2025-04-25,495.0,492.5
Central,1,2x12,12,2025-05-02,495.0,495.0
Central,1,2x12,12,2025-05-09,490.0,493.75
Central,1,2x12,12,2025-05-16,480.0,490.0
Central,1,2x12,12,2025-05-23,465.0,482.5
Central,1,2x12,12,2025-05-30,445.0,470.0
Central,1,2x12,12,2025-06-06,430.0,455.0
Central,1,2x12,12,2025-06-13,425.0,441.25
Central,1,2x12,12,2025-06-19,415.0,428.75
Central,1,2x12,12,2025-06-27,415.0,421.25
Central,1,2x12,12,2025-07-03,405.0,415.0
Central,1,2x12,12,2025-07-11,405.0,410.0
Central,1,2x12,12,2025-07-18,415.0,410.0
Central,1,2x12,12,2025-07-25,415.0,410.0
Central,1,2x12,12,2025-08-01,425.0,415.0
Central,1,2x12,12,2025-08-08,425.0,420.0
Central,1,2x12,12,2025-08-15,425.0,422.5
Central,1,2x12,12,2025-08-22,425.0,425.0
Central,1,2x12,12,2025-08-29,425.0,425.0
Central,1,2x12,12,2025-09-05,425.0,425.0
Central,1,2x12,12,2025-09-12,425.0,425.0
Central,1,2x12,12,2025-09-19,435.0,427.5
Central,1,2x12,12,2025-09-26,430.0,428.75
Central,1,2x12,12,2025-10-03,435.0,431.25
Central,1,2x12,12,2025-10-10,440.0,435.0
Central,1,2x12,12,2025-10-17,445.0,437.5
Central,1,2x12,14,2024-01-12,485.0,485.0
Central,1,2x12,14,2024-01-18,495.0,490.0
Central,1,2x12,14,2024-01-25,500.0,493.3333333333333
Central,1,2x12,14,2024-02-08,520.0,500.0
Central,1,2x12,14,2024-02-15,545.0,515.0
Central,1,2x12,14,2024-02-22,555.0,530.0
Central,1,2x12,14,2024-02-29,575.0,548.75
Central,1,2x12,14,2024-03-07,575.0,562.5
Central,1,2x12,14,2024-03-14,565.0,567.5
Central,1,2x12,14,2024-03-21,565.0,570.0
Central,1,2x12,14,2024-03-28,565.0,567.5
Central,1,2x12,14,2024-04-04,545.0,560.0
Central,1,2x12,14,2024-04-11,520.0,548.75
Central,1,2x12,14,2024-04-18,500.0,532.5
Central,1,2x12,14,2024-04-25,465.0,507.5
Central,1,2x12,14,2024-05-02,445.0,482.5
Central,1,2x12,14,2024-05-09,445.0,463.75
Central,1,2x12,14,2024-05-16,440.0,448.75
Central,1,2x12,14,2024-05-30,440.0,442.5
Central,1,2x12,14,2024-06-06,440.0,441.25
Central,1,2x12,14,2024-06-13,440.0,440.0
Central,1,2x12,14,2024-06-20,435.0,438.75
Central,1,2x12,14,2024-06-27,435.0,437.5
Central,1,2x12,14,2024-07-04,435.0,436.25
Central,1,2x12,14,2024-07-11,430.0,433.75
Central,1,2x12,14,2024-07-18,430.0,432.5
Central,1,2x12,14,2024-07-25,435.0,432.5
Central,1,2x12,14,2024-08-01,450.0,436.25
Central,1,2x12,14,2024-08-08,455.0,442.5
Central,1,2x12,14,2024-08-15,455.0,448.75
Central,1,2x12,14,2024-08-22,455.0,453.75
Central,1,2x12,14,2024-08-29,455.0,455.0
Central,1,2x12,14,2024-09-05,460.0,456.25
Central,1,2x12,14,2024-09-12,470.0,460.0
Central,1,2x12,14,2024-09-20,475.0,465.0
Central,1,2x12,14,2024-09-27,495.0,475.0
Central,1,2x12,14,2024-10-04,505.0,486.25
Central,1,2x12,14,2024-10-11,520.0,498.75
Central,1,2x12,14,2024-10-18,530.0,512.5
Central,1,2x12,14,2024-10-25,535.0,522.5
Central,1,2x12,14,2024-11-01,535.0,530.0
Central,1,2x12,14,2024-11-08,525.0,531.25
Central,1,2x12,14,2024-11-15,515.0,527.5
Central,1,2x12,14,2024-11-22,505.0,520.0
Central,1,2x12,14,2024-11-27,485.0,507.5
Central,1,2x12,14,2024-12-06,470.0,493.75
Central,1,2x12,14,2024-12-13,470.0,482.5
Central,1,2x12,14,2024-12-20,470.0,473.75
Central,1,2x12,14,2025-01-03,470.0,470.0
Central,1,2x12,14,2025-01-10,470.0,470.0
Central,1,2x12,14,2025-01-17,470.0,470.0
Central,1,2x12,14,2025-01-24,470.0,470.0
Central,1,2x12,14,2025-01-31,470.0,470.0
Central,1,2x12,14,2025-02-07,460.0,467.5
Central,1,2x12,14,2025-02-14,460.0,465.0
Central,1,2x12,14,2025-02-21,460.0,462.5
Central,1,2x12,14,2025-02-28,465.0,461.25
Central,1,2x12,14,2025-03-07,470.0,463.75
Central,1,2x12,14,2025-03-14,450.0,461.25
Central,1,2x12,14,2025-03-21,440.0,456.25
Central,1,2x12,14,2025-03-28,440.0,450.0
Central,1,2x12,14,2025-04-04,445.0,443.75
Central,1,2x12,14,2025-04-11,455.0,445.0
Central,1,2x12,14,2025-04-18,455.0,448.75
Central,1,2x12,14,2025-04-25,455.0,452.5
Central,1,2x12,14,2025-05-02,440.0,451.25
Central,1,2x12,14,2025-05-09,430.0,445.0
Central,1,2x12,14,2025-05-16,415.0,435.0
Central,1,2x12,14,2025-05-23,395.0,420.0
Central,1,2x12,14,2025-05-30,375.0,403.75
Central,1,2x12,14,2025-06-06,365.0,387.5
Central,1,2x12,14,2025-06-13,365.0,375.0
Central,1,2x12,14,2025-06-19,350.0,363.75
Central,1,2x12,14,2025-06-27,330.0,352.5
Central,1,2x12,14,2025-07-03,320.0,341.25
Central,1,2x12,14,2025-07-11,320.0,330.0
Central,1,2x12,14,2025-07-18,325.0,323.75
Central,1,2x12,14,2025-07-25,325.0,322.5
Central,1,2x12,14,2025-08-01,325.0,323.75
Central,1,2x12,14,2025-08-08,325.0,325.0
Central,1,2x12,14,2025-08-15,325.0,325.0
Central,1,2x12,14,2025-08-22,325.0,325.0
Central,1,2x12,14,2025-08-29,315.0,322.5
Central,1,2x12,14,2025-09-05,315.0,320.0
Central,1,2x12,14,2025-09-12,320.0,318.75
Central,1,2x12,14,2025-09-19,330.0,320.0
Central,1,2x12,14,2025-09-26,340.0,326.25
Central,1,2x12,14,2025-10-03,350.0,335.0
Central,1,2x12,14,2025-10-10,365.0,346.25
Central,1,2x12,14,2025-10-17,370.0,356.25
Central,1,2x12,16,2024-01-12,545.0,545.0
Central,1,2x12,16,2024-01-18,560.0,552.5
Central,1,2x12,16,2024-01-25,560.0,555.0
Central,1,2x12,16,2024-02-08,585.0,562.5
Central,1,2x12,16,2024-02-15,615.0,580.0
Central,1,2x12,16,2024-02-22,630.0,597.5
Central,1,2x12,16,2024-02-29,645.0,618.75
Central,1,2x12,16,2024-03-07,645.0,633.75
Central,1,2x12,16,2024-03-14,655.0,643.75
Central,1,2x12,16,2024-03-21,645.0,647.5
Central,1,2x12,16,2024-03-28,645.0,647.5
Central,1,2x12,16,2024-04-04,620.0,641.25
Central,1,2x12,16,2024-04-11,580.0,622.5
Central,1,2x12,16,2024-04-18,565.0,602.5
Central,1,2x12,16,2024-04-25,535.0,575.0
Central,1,2x12,16,2024-05-02,510.0,547.5
Central,1,2x12,16,2024-05-09,505.0,528.75
Central,1,2x12,16,2024-05-16,505.0,513.75
Central,1,2x12,16,2024-05-30,505.0,506.25
Central,1,2x12,16,2024-06-06,505.0,505.0
Central,1,2x12,16,2024-06-13,505.0,505.0
Central,1,2x12,16,2024-06-20,500.0,503.75
Central,1,2x12,16,2024-06-27,500.0,502.5
Central,1,2x12,16,2024-07-04,500.0,501.25
Central,1,2x12,16,2024-07-11,505.0,501.25
Central,1,2x12,16,2024-07-18,510.0,503.75
Central,1,2x12,16,2024-07-25,515.0,507.5
Central,1,2x12,16,2024-08-01,535.0,516.25
Central,1,2x12,16,2024-08-08,540.0,525.0
Central,1,2x12,16,2024-08-15,540.0,532.5
Central,1,2x12,16,2024-08-22,540.0,538.75
Central,1,2x12,16,2024-08-29,540.0,540.0
Central,1,2x12,16,2024-09-05,550.0,542.5
Central,1,2x12,16,2024-09-12,565.0,548.75
Central,1,2x12,16,2024-09-20,575.0,557.5
Central,1,2x12,16,2024-09-27,595.0,571.25
Central,1,2x12,16,2024-10-04,605.0,585.0
Central,1,2x12,16,2024-10-11,620.0,598.75
Central,1,2x12,16,2024-10-18,635.0,613.75
Central,1,2x12,16,2024-10-25,640.0,625.0
Central,1,2x12,16,2024-11-01,640.0,633.75
Central,1,2x12,16,2024-11-08,630.0,636.25
Central,1,2x12,16,2024-11-15,620.0,632.5
Central,1,2x12,16,2024-11-22,610.0,625.0
Central,1,2x12,16,2024-11-27,590.0,612.5
Central,1,2x12,16,2024-12-06,575.0,598.75
Central,1,2x12,16,2024-12-13,565.0,585.0
Central,1,2x12,16,2024-12-20,570.0,575.0
Central,1,2x12,16,2025-01-03,570.0,570.0
Central,1,2x12,16,2025-01-10,570.0,568.75
Central,1,2x12,16,2025-01-17,570.0,570.0
Central,1,2x12,16,2025-01-24,555.0,566.25
Central,1,2x12,16,2025-01-31,545.0,560.0
Central,1,2x12,16,2025-02-07,545.0,553.75
Central,1,2x12,16,2025-02-14,545.0,547.5
Central,1,2x12,16,2025-02-21,540.0,543.75
Central,1,2x12,16,2025-02-28,530.0,540.0
Central,1,2x12,16,2025-03-07,525.0,535.0
Central,1,2x12,16,2025-03-14,525.0,530.0
Central,1,2x12,16,2025-03-21,515.0,523.75
Central,1,2x12,16,2025-03-28,515.0,520.0
Central,1,2x12,16,2025-04-04,500.0,513.75
Central,1,2x12,16,2025-04-11,510.0,510.0
Central,1,2x12,16,2025-04-18,510.0,508.75
Central,1,2x12,16,2025-04-25,510.0,507.5
Central,1,2x12,16,2025-05-02,500.0,507.5
Central,1,2x12,16,2025-05-09,490.0,502.5
Central,1,2x12,16,2025-05-16,475.0,493.75
Central,1,2x12,16,2025-05-23,460.0,481.25
Central,1,2x12,16,2025-05-30,445.0,467.5
Central,1,2x12,16,2025-06-06,435.0,453.75
Central,1,2x12,16,2025-06-13,430.0,442.5
Central,1,2x12,16,2025-06-19,415.0,431.25
Central,1,2x12,16,2025-06-27,395.0,418.75
Central,1,2x12,16,2025-07-03,385.0,406.25
Central,1,2x12,16,2025-07-11,385.0,395.0
Central,1,2x12,16,2025-07-18,390.0,388.75
Central,1,2x12,16,2025-07-25,390.0,387.5
Central,1,2x12,16,2025-08-01,395.0,390.0
Central,1,2x12,16,2025-08-08,395.0,392.5
Central,1,2x12,16,2025-08-15,395.0,393.75
Central,1,2x12,16,2025-08-22,395.0,395.0
Central,1,2x12,16,2025-08-29,380.0,391.25
Central,1,2x12,16,2025-09-05,375.0,386.25
